order_id,assignment_id,user_id,problem_id,skill_id,skill_name,correct,ms_first_response,overlap_time,clean_skill_name,opportunity,prior_success_count,prior_failure_count,skill_difficulty,student_interaction_number,student_rolling_accuracy,log_ms_first_response,log_overlap_time
29052151,270774,85903,84833,47.0,Conversion of Fraction Decimals Percents,1,41271,41271,conversion fraction decimal percent,27,16,10,0.649155722326454,27,0.6153846153846154,10.627939582924485,10.627939582924485
29094154,270771,85903,85963,47.0,Conversion of Fraction Decimals Percents,0,174009,196542,conversion fraction decimal percent,28,17,10,0.6497811131957474,28,0.6296296296296297,12.066868047809624,12.188636515868307
29094890,270771,85903,85969,47.0,Conversion of Fraction Decimals Percents,1,33751,33751,conversion fraction decimal percent,29,17,11,0.649155722326454,29,0.6071428571428571,10.426794953804174,10.426794953804174
29095023,270771,85903,85970,47.0,Conversion of Fraction Decimals Percents,0,33642,52315,conversion fraction decimal percent,30,18,11,0.6497811131957474,30,0.6206896551724138,10.423560289658782,10.865057530609043
29095254,270771,85903,85894,47.0,Conversion of Fraction Decimals Percents,1,58144,58144,conversion fraction decimal percent,31,18,12,0.649155722326454,31,0.6,10.970695169727144,10.970695169727144
29095522,270771,85903,85936,47.0,Conversion of Fraction Decimals Percents,1,38471,38471,conversion fraction decimal percent,32,19,12,0.649155722326454,32,0.6129032258064516,10.557685982957498,10.557685982957498
29095700,270771,85903,85932,47.0,Conversion of Fraction Decimals Percents,0,36861,45924,conversion fraction decimal percent,33,20,12,0.6497811131957474,33,0.625,10.514936489111568,10.734764910083326
29095981,270772,85903,61110,47.0,Conversion of Fraction Decimals Percents,0,32689,81254,conversion fraction decimal percent,34,20,13,0.6497811131957474,34,0.6060606060606061,10.394824499718256,11.305347636760109
29096315,270772,85903,61093,47.0,Conversion of Fraction Decimals Percents,0,61550,95458,conversion fraction decimal percent,35,20,14,0.6497811131957474,35,0.5882352941176471,11.027621378434315,11.466452114913148
29096752,270772,85903,61108,47.0,Conversion of Fraction Decimals Percents,0,74253,95504,conversion fraction decimal percent,36,20,15,0.6497811131957474,36,0.5714285714285714,11.21524692726777,11.466933881119235
29097254,270772,85903,61109,47.0,Conversion of Fraction Decimals Percents,0,22673,46706,conversion fraction decimal percent,37,20,16,0.6497811131957474,37,0.5555555555555556,10.028974172577543,10.751649325357784
29097416,270772,85903,61118,47.0,Conversion of Fraction Decimals Percents,0,29846,88646,conversion fraction decimal percent,38,20,17,0.6497811131957474,38,0.5405405405405406,10.30383961125747,11.39241746998219
29097844,270772,85903,61092,47.0,Conversion of Fraction Decimals Percents,0,22266,166879,conversion fraction decimal percent,39,20,18,0.6497811131957474,39,0.5263157894736842,10.010861040804457,12.0250302702346
29098787,270774,85903,84834,47.0,Conversion of Fraction Decimals Percents,1,16015,16015,conversion fraction decimal percent,40,20,19,0.649155722326454,40,0.5128205128205128,9.681343501555002,9.681343501555002
29072454,271352,85950,89731,277.0,Addition and Subtraction Integers,0,29220,49806,addition subtraction integer,1,0,0,0.6035283194057567,1,0.6138370626120444,10.282642907853932,10.815910815383793
29072775,271352,85950,89706,277.0,Addition and Subtraction Integers,0,8092,72333,addition subtraction integer,2,0,1,0.6035283194057567,2,0.0,8.998754769495703,11.189049560401877
29073334,271352,85950,89709,277.0,Addition and Subtraction Integers,1,7205,7205,addition subtraction integer,3,0,2,0.6025998142989787,3,0.0,8.882669291308039,8.882669291308039
29073402,271352,85950,89758,277.0,Addition and Subtraction Integers,1,33070,33070,addition subtraction integer,4,1,2,0.6025998142989787,4,0.3333333333333333,10.406412044405862,10.406412044405862
29073651,271352,85950,84908,277.0,Addition and Subtraction Integers,1,25341,25341,addition subtraction integer,5,2,2,0.6025998142989787,5,0.5,10.140218377358854,10.140218377358854
29073880,271354,85950,53613,58.0,Addition Whole Numbers,0,6872,6872,addition whole number,1,0,0,0.7619047619047619,6,0.6,8.835355971121604,8.835355971121604
29073880,271354,85950,53613,85.0,Absolute Value,0,6872,6872,absolute value,1,0,0,0.7175843694493783,7,0.5,8.835355971121604,8.835355971121604
29074080,271354,85950,53713,74.0,Subtraction Whole Numbers,1,9756,9756,subtraction whole number,1,0,0,0.6244725738396625,8,0.42857142857142855,9.18574025510795,9.18574025510795
29074080,271354,85950,53713,85.0,Absolute Value,1,9756,9756,absolute value,2,0,1,0.7158081705150977,9,0.5,9.18574025510795,9.18574025510795
29074172,271354,85950,53769,74.0,Subtraction Whole Numbers,0,7077,7077,subtraction whole number,2,1,0,0.6286919831223629,10,0.5555555555555556,8.864746660905409,8.864746660905409
29074172,271354,85950,53769,85.0,Absolute Value,0,7077,7077,absolute value,3,1,1,0.7175843694493783,11,0.5,8.864746660905409,8.864746660905409
29074504,271354,85950,53649,58.0,Addition Whole Numbers,1,15157,15157,addition whole number,2,0,1,0.7579365079365079,12,0.45454545454545453,9.626283724371975,9.626283724371975
29074504,271354,85950,53649,85.0,Absolute Value,1,15157,15157,absolute value,4,1,2,0.7158081705150977,13,0.5,9.626283724371975,9.626283724371975
29074792,271354,85950,53621,58.0,Addition Whole Numbers,1,18540,18540,addition whole number,3,1,1,0.7579365079365079,14,0.5384615384615384,9.827739775097854,9.827739775097854
29074792,271354,85950,53621,85.0,Absolute Value,1,18540,18540,absolute value,5,2,2,0.7158081705150977,15,0.5714285714285714,9.827739775097854,9.827739775097854
29075468,271355,85950,89922,277.0,Addition and Subtraction Integers,0,83917,123871,addition subtraction integer,6,3,2,0.6035283194057567,16,0.6,11.337595410565024,11.727004053377375
29077300,271355,85950,89897,277.0,Addition and Subtraction Integers,1,64521,64521,addition subtraction integer,7,3,3,0.6025998142989787,17,0.5625,11.074761529898824,11.074761529898824
29078336,271355,85950,89825,277.0,Addition and Subtraction Integers,1,15437,15437,addition subtraction integer,8,4,3,0.6025998142989787,18,0.5882352941176471,9.6445872815098,9.6445872815098
29078630,271355,85950,89886,277.0,Addition and Subtraction Integers,0,7274,12457,addition subtraction integer,9,5,3,0.6035283194057567,19,0.6111111111111112,8.892199092039693,9.430118265814091
29078887,271355,85950,89929,277.0,Addition and Subtraction Integers,1,12415,12415,addition subtraction integer,10,5,4,0.6025998142989787,20,0.5789473684210527,9.426741242423,9.426741242423
29079038,271355,85950,89946,277.0,Addition and Subtraction Integers,1,13190,13190,addition subtraction integer,11,6,4,0.6025998142989787,21,0.6,9.48729005784892,9.48729005784892
29079268,271355,85950,89866,277.0,Addition and Subtraction Integers,1,12208,12208,addition subtraction integer,12,7,4,0.6025998142989787,22,0.6190476190476191,9.409928663668856,9.409928663668856
29079577,271356,85950,90597,279.0,Multiplication and Division Integers,0,51196,51205,multiplication division integer,1,0,0,0.791578947368421,23,0.6363636363636364,10.843436215560919,10.84361199166168
29081016,271356,85950,90326,279.0,Multiplication and Division Integers,1,10621,10621,multiplication division integer,2,0,1,0.7894736842105263,24,0.6086956521739131,9.270682600982344,9.270682600982344
29081164,271356,85950,90721,279.0,Multiplication and Division Integers,0,35404,35412,multiplication division integer,3,1,1,0.791578947368421,25,0.625,10.474608332085875,10.47483426334725
29081908,271356,85950,90600,279.0,Multiplication and Division Integers,1,3953,3953,multiplication division integer,4,1,2,0.7894736842105263,26,0.6,8.282483003730562,8.282483003730562
29081977,271356,85950,90410,279.0,Multiplication and Division Integers,1,10364,10364,multiplication division integer,5,2,2,0.7894736842105263,27,0.6153846153846154,9.24619002486988,9.24619002486988
29082181,271356,85950,90581,279.0,Multiplication and Division Integers,1,4652,4652,multiplication division integer,6,3,2,0.7894736842105263,28,0.6296296296296297,8.445267451844648,8.445267451844648
29082440,271357,85950,90176,279.0,Multiplication and Division Integers,1,6459,6459,multiplication division integer,7,4,2,0.7894736842105263,29,0.6428571428571429,8.773384596776648,8.773384596776648
29082704,271358,85950,85358,58.0,Addition Whole Numbers,1,7060,7060,addition whole number,4,2,1,0.7579365079365079,30,0.6551724137931034,8.862341963516347,8.862341963516347
29082704,271358,85950,85358,85.0,Absolute Value,1,7060,7060,absolute value,6,3,2,0.7158081705150977,31,0.6666666666666666,8.862341963516347,8.862341963516347
29083033,271470,85950,53775,280.0,Addition and Subtraction Fractions,1,26103,26103,addition subtraction fraction,1,0,0,0.5420673076923077,32,0.6774193548387096,10.169843838273156,10.169843838273156
29083674,271471,85950,85964,47.0,Conversion of Fraction Decimals Percents,0,70531,141111,conversion fraction decimal percent,1,0,0,0.6497811131957474,33,0.6875,11.163821786527814,11.857309180291313
29085202,271471,85950,85926,47.0,Conversion of Fraction Decimals Percents,1,13399,13399,conversion fraction decimal percent,2,0,1,0.649155722326454,34,0.6666666666666666,9.503009985939002,9.503009985939002
29085392,271471,85950,85939,47.0,Conversion of Fraction Decimals Percents,1,15214,15214,conversion fraction decimal percent,3,1,1,0.649155722326454,35,0.6764705882352942,9.630037062331072,9.630037062331072
29085565,271471,85950,85900,47.0,Conversion of Fraction Decimals Percents,1,17062,17062,conversion fraction decimal percent,4,2,1,0.649155722326454,36,0.6857142857142857,9.744667655527264,9.744667655527264
29085841,271472,85950,85861,47.0,Conversion of Fraction Decimals Percents,1,12371,12371,conversion fraction decimal percent,5,3,1,0.649155722326454,37,0.6944444444444444,9.423191133804961,9.423191133804961
29086519,271473,85950,84977,47.0,Conversion of Fraction Decimals Percents,0,10467,40895,conversion fraction decimal percent,6,4,1,0.6497811131957474,38,0.7027027027027027,9.256078263650036,10.618787537737207
29087030,271473,85950,84944,47.0,Conversion of Fraction Decimals Percents,0,51273,190541,conversion fraction decimal percent,7,4,2,0.6497811131957474,39,0.6842105263157895,10.844939080068784,12.157627921689361
29088387,271473,85950,84745,47.0,Conversion of Fraction Decimals Percents,0,3223,55485,conversion fraction decimal percent,8,4,3,0.6497811131957474,40,0.6666666666666666,8.07837810362652,10.923886015661322
29088675,271473,85950,84746,47.0,Conversion of Fraction Decimals Percents,1,37901,37901,conversion fraction decimal percent,9,4,4,0.649155722326454,41,0.65,10.542759160126755,10.542759160126755
29088950,271473,85950,84739,47.0,Conversion of Fraction Decimals Percents,0,21343,61142,conversion fraction decimal percent,10,5,4,0.6497811131957474,42,0.6585365853658537,9.96852594871535,11.02097066195449
29089362,271473,85950,84932,47.0,Conversion of Fraction Decimals Percents,1,70829,70829,conversion fraction decimal percent,11,5,5,0.649155722326454,43,0.6428571428571429,11.168037918747668,11.168037918747668
29089789,271473,85950,84722,47.0,Conversion of Fraction Decimals Percents,1,40142,40142,conversion fraction decimal percent,12,6,5,0.649155722326454,44,0.6511627906976745,10.600203357973099,10.600203357973099
29090050,271475,85950,51617,86.0,Exponents,1,34440,34440,exponent,1,0,0,0.7579250720461095,45,0.6590909090909091,10.447002994124777,10.447002994124777
29090290,271474,85950,61102,47.0,Conversion of Fraction Decimals Percents,1,30632,30632,conversion fraction decimal percent,13,7,5,0.649155722326454,46,0.6666666666666666,10.329833138223648,10.329833138223648
29090549,271476,85950,86886,67.0,Multiplication Fractions,0,53481,290217,multiplication fraction,1,0,0,0.553030303030303,47,0.6739130434782609,10.88710042767444,12.578387643697516
29091652,271476,85950,86843,67.0,Multiplication Fractions,0,50599,143989,multiplication fraction,2,0,1,0.553030303030303,48,0.6595744680851063,10.831706855275558,11.877499131702317
29092240,271477,85950,87058,61.0,Division Fractions,0,18788,53020,division fraction,1,0,0,0.5443786982248521,49,0.6458333333333334,9.841026871193522,10.878443340472396
29092460,271477,85950,87107,61.0,Division Fractions,0,8416,172617,division fraction,2,0,1,0.5443786982248521,50,0.6326530612244898,9.038008749211576,12.058836339563555
29093147,271477,85950,87063,61.0,Division Fractions,0,12966,24736,division fraction,3,0,2,0.5443786982248521,51,0.62,9.470162947548884,10.116055377478153
29093186,271477,85950,87048,61.0,Division Fractions,1,223304,223304,division fraction,4,0,3,0.5384615384615384,52,0.6078431372549019,12.316293828979267,12.316293828979267
32025040,271354,85950,53577,58.0,Addition Whole Numbers,1,21379,21379,addition whole number,5,3,1,0.7579365079365079,53,0.6153846153846154,9.970211184579036,9.970211184579036
32025040,271354,85950,53577,85.0,Absolute Value,1,21379,21379,absolute value,7,4,2,0.7158081705150977,54,0.6226415094339622,9.970211184579036,9.970211184579036
32025119,271473,85950,84933,47.0,Conversion of Fraction Decimals Percents,0,79548,82501,conversion fraction decimal percent,14,8,5,0.6497811131957474,55,0.6296296296296297,11.284128462976676,11.320577814453172
32027202,271476,85950,86902,67.0,Multiplication Fractions,0,56736,149114,multiplication fraction,3,0,2,0.553030303030303,56,0.6181818181818182,10.94618183421212,11.912473099314354
32027812,271478,85950,86769,280.0,Addition and Subtraction Fractions,1,130946,130946,addition subtraction fraction,2,1,0,0.5420673076923077,57,0.6071428571428571,11.782547940165985,11.782547940165985
32028289,271479,85950,88911,25.0,Complementary and Supplementary Angles,1,198908,198908,complementary supplementary angle,1,0,0,0.4868421052631579,58,0.6140350877192983,12.200602712687143,12.200602712687143
32029386,271480,85950,71728,25.0,Complementary and Supplementary Angles,0,14399,38810,complementary supplementary angle,2,1,0,0.5,59,0.6206896551724138,9.574983485564092,10.566458990586012
32029582,271480,85950,71719,25.0,Complementary and Supplementary Angles,0,170037,184245,complementary supplementary angle,3,1,1,0.5,60,0.6101694915254238,12.043777220465186,12.124027100182275
32030435,271480,85950,71690,25.0,Complementary and Supplementary Angles,0,5061,32670,complementary supplementary angle,4,1,2,0.5,61,0.6,8.529516941105069,10.394243113248184
32030601,271480,85950,71707,25.0,Complementary and Supplementary Angles,1,6377,6377,complementary supplementary angle,5,1,3,0.4868421052631579,62,0.5901639344262295,8.760609847570002,8.760609847570002
32030620,271480,85950,71669,25.0,Complementary and Supplementary Angles,0,7556,19857,complementary supplementary angle,6,2,3,0.5,63,0.5967741935483871,8.93022956502072,9.896362227593539
32147319,271480,85950,71724,25.0,Complementary and Supplementary Angles,0,9835,28897,complementary supplementary angle,7,2,4,0.5,64,0.5873015873015873,9.193804403336083,10.271527667553556
32147517,271480,85950,71704,25.0,Complementary and Supplementary Angles,1,6252,6252,complementary supplementary angle,8,2,5,0.4868421052631579,65,0.578125,8.740816627567298,8.740816627567298
32147647,271482,85950,72981,34.0,Unit Conversion Within a System,0,398742,398742,unit conversion within system,1,0,0,0.6129032258064516,66,0.5846153846153846,12.896072378068169,12.896072378068169
32151911,271482,85950,73241,34.0,Unit Conversion Within a System,1,37823,37823,unit conversion within system,2,0,1,0.5806451612903226,67,0.5757575757575758,10.54069910076577,10.54069910076577
32151911,271482,85950,73241,278.0,Addition and Subtraction Positive Decimals,1,37823,37823,addition subtraction positive decimal,1,0,0,0.37462235649546827,68,0.582089552238806,10.54069910076577,10.54069910076577
32152270,271482,85950,72906,34.0,Unit Conversion Within a System,1,35206,35206,unit conversion within system,3,1,1,0.5806451612903226,69,0.5882352941176471,10.4690002054518,10.4690002054518
32152270,271482,85950,72906,278.0,Addition and Subtraction Positive Decimals,1,35206,35206,addition subtraction positive decimal,2,1,0,0.37462235649546827,70,0.5942028985507246,10.4690002054518,10.4690002054518
34899501,278319,85950,87624,311.0,Equation Solving Two or Fewer Steps,0,36211,44839,equation solving two fewer step,1,0,0,0.6073253833049403,71,0.6,10.497145834595331,10.710855877186097
34899678,278323,85950,97767,311.0,Equation Solving Two or Fewer Steps,0,180473,180473,equation solving two fewer step,2,0,1,0.6073253833049403,72,0.5915492957746479,12.103342002058364,12.103342002058364
34900063,278323,85950,97768,311.0,Equation Solving Two or Fewer Steps,0,11728,17031,equation solving two fewer step,3,0,2,0.6073253833049403,73,0.5833333333333334,9.369819686521504,9.742849206573315
34900094,278323,85950,97769,311.0,Equation Solving Two or Fewer Steps,1,53421,53421,equation solving two fewer step,4,0,3,0.606473594548552,74,0.5753424657534246,10.885977925124486,10.885977925124486
34900204,278323,85950,97770,311.0,Equation Solving Two or Fewer Steps,0,14767,24350,equation solving two fewer step,5,1,3,0.6073253833049403,75,0.581081081081081,9.600217956742634,10.100328195429285
34900279,278323,85950,97679,311.0,Equation Solving Two or Fewer Steps,0,37701,44525,equation solving two fewer step,6,1,4,0.6073253833049403,76,0.5733333333333334,10.537468422426857,10.703828567198189
34900359,278323,85950,97731,311.0,Equation Solving Two or Fewer Steps,0,17349,24230,equation solving two fewer step,7,1,5,0.6073253833049403,77,0.5657894736842105,9.761347785375005,10.095388084110406
34900438,271488,85950,75627,40.0,Circumference ,0,52307,58377,circumference,1,0,0,0.4,78,0.5584415584415584,10.864904602026392,10.974694385513637
34900518,271488,85950,75605,40.0,Circumference ,0,6004,137533,circumference,2,0,1,0.4,79,0.5512820512820513,8.700347734514084,11.831626438249174
34900777,271488,85950,75626,40.0,Circumference ,0,12723,16437,circumference,3,0,2,0.4,80,0.5443037974683544,9.451245252869034,9.707351006708445
34900815,271488,85950,75622,40.0,Circumference ,0,140819,145236,circumference,4,0,3,0.4,81,0.5375,11.855237758073125,11.886122169848132
34901085,271488,85950,75612,40.0,Circumference ,0,5475,23685,circumference,5,0,4,0.4,82,0.5308641975308642,8.608130186408339,10.07263943528144
34901129,271488,85950,75613,40.0,Circumference ,0,4498,9597,circumference,6,0,5,0.4,83,0.524390243902439,8.411610428841172,9.169310022418191
34901153,271488,85950,75630,40.0,Circumference ,0,2834,4004,circumference,7,0,6,0.4,84,0.5180722891566265,7.949797216161852,8.29529885950246
31762668,275098,86044,66636,51.0,Ordering Integers,1,7847,7847,ordering integer,1,0,0,0.811965811965812,1,0.6138370626120444,8.9680140012452,8.9680140012452
32005410,275067,86044,58811,280.0,Addition and Subtraction Fractions,1,53467,53467,addition subtraction fraction,1,0,0,0.5420673076923077,2,1.0,10.886838623091364,10.886838623091364
32006064,275066,86044,86315,280.0,Addition and Subtraction Fractions,1,128733,128733,addition subtraction fraction,2,1,0,0.5420673076923077,3,1.0,11.765503538958937,11.765503538958937
32368101,275210,86044,80204,27.0,Pythagorean Theorem,0,82737,82810,pythagorean theorem,1,0,0,0.5238095238095238,4,1.0,11.323434267617863,11.324316181791085
35066141,275101,86044,66858,309.0,"Order of Operations +,-,/,* () positive reals",0,92803,92814,order operation positive real,1,0,0,0.5466666666666666,5,0.75,11.43824502129364,11.438363543643323
35067516,275101,86044,66859,309.0,"Order of Operations +,-,/,* () positive reals",0,188889,337305,order operation positive real,2,0,1,0.5466666666666666,6,0.6,12.148920114025865,12.728745809210535
35076569,275085,86044,90575,279.0,Multiplication and Division Integers,1,15676,15676,multiplication division integer,1,0,0,0.7894736842105263,7,0.5,9.659949949068531,9.659949949068531
35077773,275136,86044,57120,10.0,Table,1,109163,109163,table,1,0,0,0.7515923566878981,8,0.5714285714285714,11.600606617610062,11.600606617610062
35077773,275136,86044,57120,14.0,Mode,1,109163,109163,mode,1,0,0,0.8653846153846154,9,0.625,11.600606617610062,11.600606617610062
35078846,275136,86044,57087,10.0,Table,1,43362,43362,table,2,1,0,0.7515923566878981,10,0.6666666666666666,10.677361821912017,10.677361821912017
35078846,275136,86044,57087,14.0,Mode,1,43362,43362,mode,2,1,0,0.8653846153846154,11,0.7,10.677361821912017,10.677361821912017
35078969,275132,86044,49032,10.0,Table,1,110998,110998,table,3,2,0,0.7515923566878981,12,0.7272727272727273,11.61727647124488,11.61727647124488
35078969,275132,86044,49032,12.0,Mean,1,110998,110998,mean,1,0,0,0.5,13,0.75,11.61727647124488,11.61727647124488
35078998,275132,86044,48897,10.0,Table,1,57138,57138,table,4,3,0,0.7515923566878981,14,0.7692307692307693,10.953242174756578,10.953242174756578
35078998,275132,86044,48897,12.0,Mean,1,57138,57138,mean,2,1,0,0.5,15,0.7857142857142857,10.953242174756578,10.953242174756578
35079026,275135,86044,56868,10.0,Table,1,265617,265617,table,5,4,0,0.7515923566878981,16,0.8,12.489814465372397,12.489814465372397
35079026,275135,86044,56868,13.0,Median,1,265617,265617,median,1,0,0,0.6695402298850575,17,0.8125,12.489814465372397,12.489814465372397
35079043,275135,86044,56838,10.0,Table,0,310889,310900,table,6,5,0,0.7547770700636943,18,0.8235294117647058,12.647194430846373,12.64722981250999
35079043,275135,86044,56838,13.0,Median,0,310889,310900,median,2,1,0,0.6724137931034483,19,0.7777777777777778,12.647194430846373,12.64722981250999
35079159,275135,86044,56718,10.0,Table,1,209458,209458,table,7,5,1,0.7515923566878981,20,0.7368421052631579,12.252283295134513,12.252283295134513
35079159,275135,86044,56718,13.0,Median,1,209458,209458,median,3,1,1,0.6695402298850575,21,0.75,12.252283295134513,12.252283295134513
35152192,275135,86044,56745,10.0,Table,0,205650,205662,table,8,6,1,0.7547770700636943,22,0.7619047619047619,12.23393583627743,12.233994185859519
35152192,275135,86044,56745,13.0,Median,0,205650,205662,median,4,2,1,0.6724137931034483,23,0.7272727272727273,12.23393583627743,12.233994185859519
35152342,275135,86044,56823,10.0,Table,1,204960,204960,table,9,6,2,0.7515923566878981,24,0.6956521739130435,12.23057499611944,12.23057499611944
35152342,275135,86044,56823,13.0,Median,1,204960,204960,median,5,2,2,0.6695402298850575,25,0.7083333333333334,12.23057499611944,12.23057499611944
35152481,275135,86044,56730,10.0,Table,1,162474,162474,table,10,7,2,0.7515923566878981,26,0.72,11.99827942276255,11.99827942276255
35152481,275135,86044,56730,13.0,Median,1,162474,162474,median,6,3,2,0.6695402298850575,27,0.7307692307692307,11.99827942276255,11.99827942276255
35152556,275135,86044,56859,10.0,Table,1,129434,129434,table,11,8,2,0.7515923566878981,28,0.7407407407407407,11.770934103610518,11.770934103610518
35152556,275135,86044,56859,13.0,Median,1,129434,129434,median,7,4,2,0.6695402298850575,29,0.75,11.770934103610518,11.770934103610518
35152610,275212,86044,71661,25.0,Complementary and Supplementary Angles,0,12370,106897,complementary supplementary angle,1,0,0,0.5,30,0.7586206896551724,9.423110302862831,11.579630387764219
35152642,275212,86044,71723,25.0,Complementary and Supplementary Angles,0,51777,130057,complementary supplementary angle,2,0,1,0.5,31,0.7333333333333333,10.854720627607847,11.775735783786839
35152659,275212,86044,71692,25.0,Complementary and Supplementary Angles,0,9177,29545,complementary supplementary angle,3,0,2,0.5,32,0.7096774193548387,9.124564594954778,10.293703649881554
35152668,275212,86044,71644,25.0,Complementary and Supplementary Angles,1,18170,18170,complementary supplementary angle,4,0,3,0.4868421052631579,33,0.6875,9.807582195649056,9.807582195649056
35152677,275212,86044,71726,25.0,Complementary and Supplementary Angles,1,11266,11266,complementary supplementary angle,5,1,3,0.4868421052631579,34,0.696969696969697,9.329633378164166,9.329633378164166
35152690,275155,86044,87526,311.0,Equation Solving Two or Fewer Steps,1,68874,68874,equation solving two fewer step,1,0,0,0.606473594548552,35,0.7058823529411765,11.140048546455215,11.140048546455215
35152720,275156,86044,88174,311.0,Equation Solving Two or Fewer Steps,1,74498,74498,equation solving two fewer step,2,1,0,0.606473594548552,36,0.7142857142857143,11.218540981458773,11.218540981458773
35152745,275157,86044,87977,311.0,Equation Solving Two or Fewer Steps,1,23769,23769,equation solving two fewer step,3,2,0,0.606473594548552,37,0.7222222222222222,10.07617956035424,10.07617956035424
35152765,275159,86044,97751,311.0,Equation Solving Two or Fewer Steps,1,106252,106252,equation solving two fewer step,4,3,0,0.606473594548552,38,0.7297297297297297,11.573578321682172,11.573578321682172
35152782,275160,86044,108293,312.0,Equation Solving More Than Two Steps,1,173078,173078,equation solving two step,1,0,0,0.7305699481865285,39,0.7368421052631579,12.061503416647067,12.061503416647067
35152817,275160,86044,108137,312.0,Equation Solving More Than Two Steps,1,176675,176675,equation solving two step,2,1,0,0.7305699481865285,40,0.7435897435897436,12.082072825653409,12.082072825653409
29537273,270113,86307,57263,368.0,Solving for a variable,1,48856,48856,solving variable,1,0,0,0.43902439024390244,1,0.6138370626120444,10.796652943008546,10.796652943008546
29541875,271865,86307,57647,2.0,Circle Graph,0,34148,34148,circle graph,1,0,0,0.4527687296416938,2,1.0,10.438488581993326,10.438488581993326
29541875,271865,86307,57647,48.0,Equivalent Fractions,0,34148,34148,equivalent fraction,1,0,0,0.37777777777777777,3,0.5,10.438488581993326,10.438488581993326
29541875,271865,86307,57647,79.0,Proportion,0,34148,34148,proportion,1,0,0,0.5935613682092555,4,0.3333333333333333,10.438488581993326,10.438488581993326
29542494,271865,86307,47063,2.0,Circle Graph,0,93999,130695,circle graph,2,0,1,0.4527687296416938,5,0.25,11.451050061252142,11.780629294706344
29542494,271865,86307,47063,70.0,Percent Of,0,93999,130695,percent,1,0,0,0.4497907949790795,6,0.2,11.451050061252142,11.780629294706344
29543345,271865,86307,47156,2.0,Circle Graph,1,68843,68843,circle graph,3,0,2,0.4495114006514658,7,0.16666666666666666,11.139598354389872,11.139598354389872
29543345,271865,86307,47156,70.0,Percent Of,1,68843,68843,percent,2,0,1,0.4476987447698745,8,0.2857142857142857,11.139598354389872,11.139598354389872
29544003,271865,86307,57701,2.0,Circle Graph,0,16147,16147,circle graph,4,1,2,0.4527687296416938,9,0.375,9.689551481972831,9.689551481972831
29544003,271865,86307,57701,48.0,Equivalent Fractions,0,16147,16147,equivalent fraction,2,0,1,0.37777777777777777,10,0.3333333333333333,9.689551481972831,9.689551481972831
29544003,271865,86307,57701,79.0,Proportion,0,16147,16147,proportion,2,0,1,0.5935613682092555,11,0.3,9.689551481972831,9.689551481972831
29544559,271865,86307,47049,2.0,Circle Graph,0,52368,81240,circle graph,5,1,3,0.4527687296416938,12,0.2727272727272727,10.866070092189561,11.30517532482585
29544559,271865,86307,47049,70.0,Percent Of,0,52368,81240,percent,3,1,1,0.4497907949790795,13,0.25,10.866070092189561,11.30517532482585
29544979,271865,86307,47087,2.0,Circle Graph,1,52275,52275,circle graph,6,1,4,0.4495114006514658,14,0.23076923076923078,10.864292653716927,10.864292653716927
29544979,271865,86307,47087,70.0,Percent Of,1,52275,52275,percent,4,1,2,0.4476987447698745,15,0.2857142857142857,10.864292653716927,10.864292653716927
29545182,271865,86307,47117,2.0,Circle Graph,0,44924,44932,circle graph,7,2,4,0.4527687296416938,16,0.3333333333333333,10.71274971165176,10.712927770367092
29545182,271865,86307,47117,70.0,Percent Of,0,44924,44932,percent,5,2,2,0.4497907949790795,17,0.3125,10.71274971165176,10.712927770367092
29545668,271865,86307,47069,2.0,Circle Graph,1,47666,47666,circle graph,8,2,5,0.4495114006514658,18,0.29411764705882354,10.771994613556476,10.771994613556476
29545668,271865,86307,47069,70.0,Percent Of,1,47666,47666,percent,6,2,3,0.4476987447698745,19,0.3333333333333333,10.771994613556476,10.771994613556476
29545836,271865,86307,47150,2.0,Circle Graph,1,25580,25580,circle graph,9,3,5,0.4495114006514658,20,0.3684210526315789,10.14960516741016,10.14960516741016
29545836,271865,86307,47150,70.0,Percent Of,1,25580,25580,percent,7,3,3,0.4476987447698745,21,0.4,10.14960516741016,10.14960516741016
29545942,271865,86307,47058,2.0,Circle Graph,0,69738,97847,circle graph,10,4,5,0.4527687296416938,22,0.42857142857142855,11.152514981153509,11.4911705331672
29545942,271865,86307,47058,70.0,Percent Of,0,69738,97847,percent,8,4,3,0.4497907949790795,23,0.4090909090909091,11.152514981153509,11.4911705331672
30602001,271865,86307,57692,2.0,Circle Graph,1,65623,65623,circle graph,11,4,6,0.4495114006514658,24,0.391304347826087,11.091696761682586,11.091696761682586
30602001,271865,86307,57692,48.0,Equivalent Fractions,1,65623,65623,equivalent fraction,3,0,2,0.37037037037037035,25,0.4166666666666667,11.091696761682586,11.091696761682586
30602001,271865,86307,57692,79.0,Proportion,1,65623,65623,proportion,3,0,2,0.5915492957746479,26,0.44,11.091696761682586,11.091696761682586
30602278,271865,86307,57671,2.0,Circle Graph,1,77281,77281,circle graph,12,5,6,0.4495114006514658,27,0.46153846153846156,11.255216348468705,11.255216348468705
30602278,271865,86307,57671,48.0,Equivalent Fractions,1,77281,77281,equivalent fraction,4,1,2,0.37037037037037035,28,0.48148148148148145,11.255216348468705,11.255216348468705
30602278,271865,86307,57671,79.0,Proportion,1,77281,77281,proportion,4,1,2,0.5915492957746479,29,0.5,11.255216348468705,11.255216348468705
