id,review,rating,sentiment,word_count_raw
99699,"Great methodology, timing and very good teacher.",3,Neutral,7
13922,really easy and nice course to give you basic understanding!,5,Positive,10
60063,Course content is really good. Assignments are in depth and help you build your concepts.,5,Positive,15
79272,"Theoretically good course, could have been made more interesting by including more examples or cae studies.",2,Negative,16
84282,Awsome Mr.Chuck. I loved the class. Thank you so much.,5,Positive,10
54779,Excellent instruction from Andrew Ng. The homework was highly guided and accessible even to people new to machine learning.,5,Positive,19
77828,Both the lectures and text have good information and well explained examples. Low production value.,3,Neutral,15
63984,Lessons are very good but the Assignments for the later weeks are way too hard for people with no math or programming experience.,2,Negative,23
6004,"It was nice, considering the messages and the amount of time. However, participation and feedback by others was really limited.",3,Neutral,20
76161,"good content, but slow pace. tiny increments per week",3,Neutral,9
23210,"The teacher`s pronunciation is really clear and easy to follow.And the movie makes me really relaxed and motivated me to the healthier life.This course is useful to change your view to foods.After this lesson,I became to avoid fast food restaurants and try to eat vegetables and fruits.",5,Positive,47
55172,the course teached by Andrew broaden my horizon,5,Positive,8
88733,I expected something else.,1,Negative,4
18597,"First two weeks of the course were ok, but after that it became something like JavaScript clap-trap, oriented to playing with images. I wanted to know how to make web-pages, I didn't get that information from this course.",2,Negative,38
89206,Quite easy but I learned a few things.,3,Neutral,8
82660,"I have seen reference to the previous second course on the specialization, 'Functional Reactive Programming in Scala', comparatively this one looks much easied down, I am hoping to find the excluded content on the third course. Sessions by Erik surely are a 100% pertinent and consistent within the full syllabus they were conceived for, but inserted here they break a bit the overall discourse, in my view. Got the feeling that the exercises cover only a little part of the theoretical content exposed in the lectures.",3,Neutral,86
67332,"Not particularly engaging. Some significant overlaps in content on the videos. Some rambling videos that could really do with editing. I liked that the content within the main lecture was concise - it really needed to be because the lecturer has very little variety to his tone of speech - listening requires ""high cognitive load"". Don't want to be too down on it because I really appreciate the free content and the subject material is very interesting, but it could do with a bit more love and the practical application of the marketing concepts described in the course. Maybe start with some eye-tracking on someone completing the course?!",2,Negative,108
94066,The assignment is difficult,3,Neutral,4
70151,"While the lectures were good, one of the mentors wasn't profesional at all, she was nasty, though the other one was very fine.But my chief complaint is the terrible method (in creative writing classes only ?) of using peer reviews to pass the class. I had a non-English-speaking person NOT pass me, a former English teacher, for no other reason than he misread the assignment. So I had to resubmit. I don't know who finally passed me, I think the peer review process is a shambles, and it lets Coursera personnel out of the process of doing grading and opens a can of worms with an incompetent peer reviewer having the power to not pass me. I don't think I will be taking creative writing classes again at Coursera, as going through that broken peer review process and having one mentor being off the wall just wasn't worth my time and anxiety.",2,Negative,152
16857,Sways between incorrect definitions and buzz words to word dense academic papers. Lacks clarity to the point of bringing the providers expertise in to question (only those who understand a concept and have relevant experience have a hope of explaining it) . Calls in to question the motive of the course and coursera - this seems more like marketing or pre-sales than it does education.,1,Negative,65
54446,Great course so far. More examples would have been great,4,Positive,10
8823,Excellent and very useful course for all business professionals.,5,Positive,9
36835,"I was incredibly excited to start this course. The outline looks amazing. For learning mediums like this, you have to start strong. Keep up the great work, you all look like you know what you're doing. You should certainly put some polish on all these videos. It's near impossible to follow along. I'd be curious in seeing the data on how many of your students finish this course.",1,Negative,68
3160,This was a hard course and many of the exercises did not have enough details to complete the assignments on time. I had to rely on course forums and a lot of googling to finish the course successfully.,3,Neutral,38
103839,Covers the basics,3,Neutral,3
73196,"Great course! I liked it a lot this course because I had the opportunity to listen to leaders of different government branches to express their opinion on issues that are of common interest.Without a doubt, it is a course that I would like to expand to be able to know the point of view of distinguished visitors, professors and students on the subject of public policies in the XXI Century.",5,Positive,70
84575,"Great course, step-by-step learning. Content is easy to understand and well explained. Videos provide further explanation, if required. If you want to learn Python by yourself, get enrolled now!",5,Positive,29
3639,"The course is really way to easy. It could be done all in one day, definitely not worth 80$.",2,Negative,19
73941,"Hate this class, I wasted 200 bucks on this crap and now I am stuck taking it...",1,Negative,17
11032,I got to know the use of calculus in the real world and it is very exciting.,5,Positive,17
89989,No new learning during this course. Working on the capstone project is practically optional.,2,Negative,14
104351,"Excellent content undermined by technical problems. The non-multiple-choice assignment (which involves analyzing a business plan) is particularly annoying. It requires uploading of screenshots but there is no ""upload"" feature is available. The assignment must be graded by ""peers"" -- which means, if you happen to take this course at a time when no one else is taking it, you're out of luck.Re: content, I would discourage you from taking this course if you don't speak fluent French. Indeed, you even need to understand how the French sometimes mis-translate into English, because some words in the answers to the multiple-choice quizzes don't exist in any English dictionary -- you will only understand them if you can guess what French term inspired the bad translation. The pace of lecture-hall-style discourse in the videos is such that subtitles will not save you if you don't understand French.These technical and minor content issues are unfortunate, because the core content i s really quite good.",3,Neutral,160
8160,Great course! I wish there was a statement of accomplishment available when I complete it.,5,Positive,15
100428,"Its a concise and meaningful course, will provide better shape to thoughts of a potential reseracher to understand framework of designing one's own reserach. It will definitely gives broader insights on step by step planning and management skills too.",5,Positive,39
103860,"There are only a few hours of content across the five weeks. The whole course can be done in a single evening. However, if you try this starting from no programming experience it will likely be extremely hard to complete. Since the course has as a prerequisite that you can already code this shouldn't be an issue for anyone.",3,Neutral,59
78758,"The ""professor"" spews the material like reading poetry. The material is disorganized jumping from one topic to another and back. The quizzes are just plain dumb containing questions like ""what article was written by authors x, y, z"". The homework is barely related to the material and one of them, the one that made me abandon wasting further time with this class consists of wasting a huge amount of time (days) configuring parameters and running an application over and over again to tune them(waiting up to ten minutes on my i7 machine to make one pass over the data). My impression is that this guy didn't spend any time to prepare this course and just used the material/homework from a more advanced class that he did previously. You will not learn almost anything by taking this class, as none of the topics is explained well and is the opposite of self contained. Just a huge waste of time...",1,Negative,158
66808,"The course material could have been better....Instructor was just reading out content, more practical example and case studies could be a part of content.",3,Neutral,24
45417,My first course on Coursera. And it has already changed my life in a noticeable way.,5,Positive,16
56429,A very good course if you want to start with machine learning.Provides both theoretical and practical knowledge regarding the different algorithms of machine learning.,5,Positive,24
99770,This is a very helpful course.,5,Positive,6
4849,I found it very hard to understand the lecturers and what they were saying.,1,Negative,14
18529,"This course, starting from week 3 in NOT for beginners at all. If you are truly new to programming you would understand nothing from the Java Script part of the course. A lot of people complain about the same issue during the course.",1,Negative,43
35727,This was a very informative and useful course. It has improved my skills immenseley and I'm grateful for all the work that has been put into it.,5,Positive,27
101117,"I was disappointed by the Capstone. I expected we would get some data set we would use to apply the analytics skills we learned. Instead we got an ""open-ended"" problem description with few if any input on Yahoo's operations. The only data available was public data (e.g. annual report, executive interviews, etc.).",2,Negative,52
2083,I learned SQL by doing projects at work but this SQL helps me to learn from very basic to the advanced. Some questions why this happened at work before was explained well in the class. That's true that data in the real world is messy and missing.,5,Positive,47
80468,"Nice course with many tips, but very enterprise and US oriented. To be expected, but still I would have liked some more day-to-day aspects coming up. It is possible to adapt most tips but I think that could enrich the course.The teaching voice should be more active. Felt like a falling asleep university course. A negotiator should be a more fluid speaker (in my humble opinion, not an expert in any ways).",3,Neutral,72
15343,Choosing an actual research question allows you to find a topic of interest. This makes the content more meaningful and accelerates understanding of the concepts.,4,Positive,25
94856,"The course laid out the concepts pretty well but if one had access to the materials, the lectures were not really necessary to understand the concepts.This was because the lectures were pretty much a re-reading of the materials and more importance could be placed on creating scenarios where the processes would be applicable. This would be a far better use of the lecture time than trying to combine the two and not doing a good job of either.",3,Neutral,78
89215,The course is useful. I've learned many things but in the last week the lectures seemed very rushed. There was many coding that was poorly explained or not explained at all. It started good but ended poorly.,3,Neutral,37
8282,"Presenter is very bad lecturer. She seems to be reading (badly) from a tele prompt, rather than lecturing. The quality of the slides is very poor. Not the level of a reputable University.",1,Negative,33
10361,Very basic. Could be improved by increasing the level of complexity.,3,Neutral,11
75866,Really nice interface. Chuck does a great job!,5,Positive,8
100830,"Good idea / intend, horrible execution.",2,Negative,6
101567,"There was little of actual teaching going on in this course, the pace was too rushed for beginners and peer-reviewing was managed so poorly it was unhelpful.",1,Negative,27
33816,I am enjoying the course. I appreciate the method the professor is using for the lectures. I am taking the course for the challenge of learning something new as I have not studied chemistry since my first year of college in 1958.,5,Positive,42
38046,"Basic and easy HTML, CSS and Javascript course. More specializated on Javascript than the other two.",4,Positive,16
34960,Its a good course for starters. I was looking for more hands on FHIR when i took this course. I would be delighted to join a hands on FHIR course,3,Neutral,30
104383,"This course provides excellent tools for idea development, considering elements like points of view, stability/instability and rhyme.",5,Positive,17
10417,It's very helpful to polish my educational skills as a engineer,3,Neutral,11
27525,"The first round of the capstone was separated in time by about 6 months from the initial courses, so the lack of additional material was rough. Otherwise the process was a good real word application of NGS processing.",3,Neutral,38
30411,material was good but it doesn't tell you to pay for the course until you take the quiz,1,Negative,18
52841,"I initially found the week two section very frustrating due to the absence of worded examples (real sentences) that might've appeared alongside the logic-symbols that were being defined. I would put it down to a personal fault, if it were not the case that I grasped the notation fully within minutes of finding another source of learning.",2,Negative,57
34483,Decent Course for someone not much exposed to Excel. Pretty Basic information but exercises are good and challenging. Could have been better with more practical approach.,3,Neutral,26
57797,Ng teaching style is excellent。,5,Positive,5
39484,So Basic and only useful for common knowledge not something for a specialization,2,Negative,13
103887,"Far less staid than some of the more traditional academic teaching formats in this science field. I was surprised I actually anaged to get through the introductory module but by the end of the course I was less inclined to want to attempt the end of module project simply because the instructions did not really provided sufficient indicators that guided newcomers to the subject of programming but in this science field it seems that is the norm with many introductory programming courses.Maybe the people teaching have forgotten what its like to start at the beginning and recall a time when they thought surely there is a better way in which to teach this subject that makes the connection between theory and practice and the relative interconnection much like bitesize stepping stones links a more plausible and achievable option for those unfamiliar in the field of computer science. Not sure why this aspect seems to fall short in CS but for some reason it does.I should imagine this course for many people who are either familiar with the fundamentals of programming and/or aufait with CS concepts on the whole and have already acquired the necessary basic skill set / knowledge base of programming, will find the subject and teachings rather informative and a move forward in the development of programming languages as the format in writing programs does depict a much simpler approach when compared to other languages.Sadly, for a complete beginner to CS this, in my opinion, fails to sufficiently guide or assist newcomers in building the confidence to later embark on a project that draws on the subject topics taught thus far and to that end its a bit of a shame as it tends to dampen your enthusiasm if you are interested in the field of computer science as that lack of clarification on what aspects relate to what factors does not become clear so when faced with the daunting task of the end of module project you may find yourself non-plussed wondering which topic relates to which task in the final project?I am sure other people will be inclined to disagree with my opinion on this but this is, after all, just my opinion, after giving the subject taster a try, the end result for me, was that the teaching methods were good as they appeared more relaxed and format was offered in a far more enjoyable way of teaching/learning a subject that, I felt, attempted to invoke or entice people where an interest in CS had been sparked and was perhaps aiming to offer a route in which to build the foundations of a programming language but then by the final week it was a case of well we have thrown this information your way, its now up to you to decipher what you need to apply to the which part of the final project and is done so under the guise of problem solving.The latter being a plausible concept I would find perhaps more applicable later on in the specialisation as you develop knowledge/skills. But to be incorporated into the very first module of this pathway it seems doing so is, what it seems like most introductory programming courses invoke, and, is quite a leap to embark upon especially without first being offered stepping stones sufficient enough to feel certain you have adequate understanding to be able to sift through the information provided and subsequently decide upon which aspects are relevant in order to attempt to accomplish the tasks set that ultimately form to complete the final project.Its actually through being guided by the experts whose teachings highlight to newcomers through practical visual sessions where we actually begin to learn where these interconnections link between these chunks of informational topics - all of which form the essential fundamental building blocks - and in so doing, that perhaps perceived initial 'spoon fed' approach then enables a newcomer to build sufficient skills and knowledge to then be able to actually 'develop' their confidence. Without the essential basic foundational mixture how is it possible to engage newcomers enough for them to determine when they will then feel equipped to attempt a final project? This stepping stone approach is surely the most effective way to equip a person new to a subject field so they can then broaden their knowledge base. Alas, in CS it seems the falling flat on your face so to speak is a preferential approach to learning in this field of study.Its such a shame these highly intellectual people who create these courses forget what its like to start at the very beginning and the time it takes and guidance needed in order for a person to be able to feel like they are ready to dive in and give a topic like this a whirl. Like I said, its only my opinion but this is where the interconnection and building of the knowledge base falls short at an early stage of development.",3,Neutral,828
92774,Excellent starting point for people new in data science programming,5,Positive,10
88984,the course content was very much good and it was very useful.,5,Positive,12
27590,This class is very insightful for those interested in pursuing any career having to do with global health or traveling. I am not pursuing a career in this field therefore it didn't entirely appeal to me but Professor Boyd is very passionate and knowledgable at what he does!,3,Neutral,48
99146,Wonderful Course. Highly recommended!,5,Positive,4
4351,This course has a lot to do with math and statistics and I find it really hard to follow especially when it comes to the final project.,3,Neutral,27
62282,"I have to apologize this course was so out of date. Yes, I learned a few things, but the recommended reading was from 2010 and 2011. One of the assignments was about an app that no longer exists. Had I not already purchased multiple classes I don't think I would continue on. I hope the next classes are more up-to-date.",1,Negative,60
98662,Much theorical with few examples. Could incorporate examples outside the health world as well.,3,Neutral,14
102206,"Great course, but it's a shame that there is no ""your question"" section after every topic, so that we could ask if something is not clear completely. Apart from that, I really enjoyed it and will keep on studying from related courses.",5,Positive,42
13958,"Very basic course, I was able to complete the 4 weeks on content in a weekend. I would recommend skipping this module and moving directly to the R Programming course.",2,Negative,30
68981,"Even though the course discusses relevant topics, the level is extremely low: The lab sessions were easily solved applying copy-paste code from the provided notebooks, with minor adaptions. Moreover, 8/10 questions in the lab sessions were not related to machine learning at all, but simply looping over data and counting or similar. The intro video and course introduction strongly suggested using deep learning in the course: did not happen. We trained k-means on pre-computed features which happened to come from from a deep learning network (not sure which one, inception? I didn't even watch the lectures here from disappointment). That is not deep learning, it just shows you how well deep learning can work.Graphlab is a mature framework, I guess, but it's commercial and scikit-learn is better imho (and free!).If you wish to learn machine learning, take the Stanford course on Machine Learning for Andrew Ng. This course is in MATLAB, not ideal for machine learning, but adequate for a better understanding of intelligent system implementations.Maybe the course is OK if you're a beginner in machine learning, but not good.",2,Negative,180
12902,I wish they spent more time on the content of videos and less on the silly effects and 30-second intro and outro sequences. Practically every question of the final comes word-for-word from a book not assigned in the module readings and not available for free to students for them to study. I won't be taking any other courses from this school if this course was an indication of quality.,1,Negative,69
57077,It was much better than I expected. There were many valuable tips for using and implementing machine learning algorithm,5,Positive,19
15778,I was helped by the lessons regarding choosing words carefully.,4,Positive,10
10591,"Great course, complete and very well explained",5,Positive,7
67054,"The course contains basic informations on neural networks at a quite abstract level. It is not enough to easily understand them without a prior preperation in mathematical details. The quizzes need strict computations based on a detailed knowledge, but usually the course does not prepare You for that. The lectures sometimes sound ""babble"" and cannot explain even easy things.It is usually impossible to get the minimum of 80% in a quiz. These are only those who have previous knowledge that can pass it the first time they take it. They do not need this course, though.",3,Neutral,96
36955,It is too basic.,3,Neutral,4
104883,Too much covered.,1,Negative,3
91837,That was great!,5,Positive,3
79634,Didn't learn anything.,1,Negative,3
85600,Above the average score,3,Neutral,4
45748,Awesome course on how the mind learns. Very useful tips for avoiding procrastination as well!,5,Positive,15
34956,"Would be great to have the slides available for reference. Also, future iteration may consider going a bit deeper. I loved the examples given in the course. Many thanks!",4,Positive,29
85335,"no discussion forum and verified certificate, hence the 3 stars only. Prof Adelstein's analogies and video lectures are amazing otherwise",3,Neutral,20
103364,The worse course ever,1,Negative,4
90530,Instructor not as good. A big fail when you need the 2nd lesson in order to complete the 1st programming assignment.,2,Negative,21
28096,Loved this course. Very interesting and fun to experiement with the different aspects of design.,5,Positive,15
5282,Very well put together.,5,Positive,4
85574,"I've started the course and i have found ""learn to program"" part, but where is ""quality code""?",1,Negative,17
56593,Awesome course! Love it!,5,Positive,4
69566,This course is definitely helpful for those who has not learned Chinese before as well as who has learned a bit Chinese.The exercises are well prepared and help learners to review all the lessons logically.,4,Positive,35
18451,"This course is very difficult. I recommend only taking it if you have some experience with syntax. Although very challenging, I learned a ton.",3,Neutral,24
84993,Awesome course. Loved it,5,Positive,4
60337,very clear.very helpful.,5,Positive,3
14691,Great introduction to the field and specialization.,5,Positive,7
99288,"Really good course! Absolutely no ""water"" in lections, cuz Yaakov pro and talking only about lection theme...and cookies. It's a step by step course which will teach you all base aspects of angularJS in clear and a bit funny manner.",5,Positive,40
45702,"The course was very well thought out, the lecturers delivered the lessons very clearly. Worth every minute spent studying with them. Thank you.",5,Positive,23
104231,"Enjoyable course with engaging presentation. I really enjoyed the assignments which encouraged me to actually try out the concepts, without getting too hung up on it being perfect. I also appreciated the assignment examples that were provided - it helped give me a guide as to how detailed or not I should be each week, and gave me",5,Positive,58
12918,"I Felt like this was a very in depth course, the reading material was very good. At times I thought the instructional videos were very short - I would have liked them to have been longer, perhaps going into more depth about some of the topics covered in the reading materials - I was not fond of the written portion of the course - I would have preferred exams to the written portion.thanks.",3,Neutral,73
101103,The whole course is nice and there were lot of new things to learn. I am not from an IT background but still found it very useful. However the capstone was a bit of disappointment. I believe they should have included some teaching authority to check the Capstone projects for my better understanding. The whole capstone is reviewed by peers which is great but as per certification I believe there should be some professional help too. I even tried to speak to someone over the phone but there was no number available. I ended up with chatting with some one on the help center but that was not very helpful either. The course content for operation analytics and People Analytics were indeed very useful. Thanks.,1,Negative,125
105299,Really good course - learned a lot. The approach was very friendly with guided exercises and code walk-throughs.,5,Positive,18
2087,"This course provided a good introduction to SQL for me as a beginner and through challenging lessons forced me to learn SQL basics. After Week 3 however, I found that the level of difficulty increased steeply and not enough assistance was provided in the lessons to get through the course at a reasonable pace. In addition to providing answers to each week's exercises, further review of how the answer was obtained and the breakdown of the logic behind it would be helpful.",3,Neutral,82
33498,"In the past few years I have taken a number of HTML courses and I know the basics quite well. This is a 'beginner's course' but the final coding project was next to impossible to pass. There was a quiz that would allow you to pass the course without having your code correct. Although my code validated before I submitted it , I got it wrong on the quiz three times and it never did go through correctly!!. I did pass the course with a final grade of 94% but I don't feel confident in my coding ability at all. It would be fine if I had received some feedback showing where the problems were. Without it I have no idea what went wrong. Very frustrating.",3,Neutral,126
87175,I can only recommend this course! The Professor is the coolest and explain all the stuff,5,Positive,16
10032,Good but not deep enough. It could be longer to cover more aspects or more profound.,3,Neutral,16
18804,Tutorials was not matching skills to achieve assignments given. Due to that was involved many ad-hoc works which may not the best practice.,3,Neutral,23
87956,"Good course, good introduction to Public Relations!!!",3,Neutral,7
44764,Awesome course. It really helped crystalize many nebulous concepts that I internalized whilst studying in college into more fleshed out arguments.,5,Positive,21
79114,"Very interesting and fun. I expected something like ""how to be pupular"", but I was really pleasantly surprised - it is really based on scientific researches I haven't heard before and hard data. Some parts of the course showed me a new perspective.",5,Positive,43
83342,It' simply awesome the kind of environment you provide to us and strive to redevelop it.,5,Positive,16
84801,"The book really gave more details about the individual chapters. Hence it was easy to do the assignments and quizzes without watching the videos.I recommend that specializations should follow this trend, so students who find it difficult to access Internet can use the book as a guide.More examples are needed to understand the concepts especially Tuples and DIctionary",3,Neutral,58
68097,No good without the missing course and capstone projects,3,Neutral,9
22900,The labs in this course have fundamental flaws which mean they cannot be completed. This is a major failing in a paid course such as this.,1,Negative,26
39185,"Although Parham Aarabi is listed as the professor throughout this specialization, it's a bit of a bait-and-switch. Prof Aarabi is an award-winning professor at U of Toronto, but it turns out he knows little about iOS and has Jack Wu teach most of the material. Jack Wu is probably a heck of a developer but he's a terrible instructor. This class is the best of the three in the specialization because Mike Spears does a pretty good job with the sections he teaches.",3,Neutral,83
4598,"The syllabus needs a bit of update, as many new developments happened since this course was put together. Nonetheless, still very much relevant as an introduction to astrobiology.",4,Positive,28
18846,"This was a decent class to get started on programming a Raspberry Pi and hooking it up to a web service. The material was easy to follow and the instructions were precise. With this class, you'll be in a position to create interesting applications using the Raspberry PiThere were two negatives to this class:1) Most of the assignments used the Node Red environment. This is a visual programming tool. Although it's easy to use, I would have preferred programming using a more widely used and more powerful environment.2) The auto grader for the class was not very robust and did a poor job of giving feedback on why things weren't passing. Several times, the assignment would pass in my environment but fail in the auto grader due to (incorrect) assumptions that the auto grader was making about implementation.Overall, this was a worthwhile course but could use some improvement.",3,Neutral,148
17347,It was really frustrating that the autograder and assignment instructions didn't match. This course has been around too long for that big of a mistake. The lectures were the redeeming factor. They were interesting and presented the subject matter in a concise way.,3,Neutral,43
52433,Extremely well designed course.,5,Positive,4
100786,Where is the material? There is nothing under any of the weeks lectures.,1,Negative,13
89017,You do not know what you are getting into until you take the first class. What happen to the delete button on the class.l,1,Negative,24
48704,"The content of the course is extremely useful for young emerging scientists like myself; however, the videos were very hard to follow because the team speaks fast and with a very strong French accent. The materials are well-prepared, but my attention kept drifting away from the content due to language impairment. Also, some of the introductory notes were lacking proper grammar and I believe that, in a course with such a theme, this is simply unacceptable. With a bit of work, I think this can be a very useful tool in writing scientific papers!",3,Neutral,94
23487,I expected little more in terms of how to structure food habits and diets,3,Neutral,14
9289,Professor Fowler is awesome!,5,Positive,4
40619,Adequate information to grasp on. Learn something useful. But the videos are a bit boring that sometimes I have a hard time to carry on. Hope to share more interesting video examples and reading materials. Good effort but spice up the video a bit with salient stuff instead of pure talking and notes would be good.,3,Neutral,56
10074,This is a very bad course,1,Negative,6
83742,"Awesome Lecturer,Amazing class!!!",5,Positive,3
75044,Good lecture for everybody who is getting started with Python.,5,Positive,10
41046,Primitive and useless,1,Negative,3
90037,awesome experience :),5,Positive,3
19431,"The contents seem to start in a more informative than scientific way, but then it is a great course as the weeks go by!",5,Positive,24
13959,Probably a good course if you aren't terribly familiar with GIT or some form of version control. It also helps to get all the tools in place to be ready for the other courses.,3,Neutral,34
71754,Good and clear lectureincluding a lot of question during the lecture show,4,Positive,12
99619,"Really basic spreadsheet knowledge, not to be recommanded for anybody who is already familiar with Excel.",1,Negative,16
17379,too theoretical without enough practical quiz and assignment,2,Negative,8
82682,"Not as good as the first one, esp near the end.",3,Neutral,11
54562,"The course provides clear direction and content on machine learning. Andrew conveys his ideas clearly and conducts the lecture in a good pace.In addition, the programming assignment provides good platform for us to practice what we have learnt from the lectures, and to understand in practice, the actual way of performing machine learning.Short write up after each lecture is also much appreciated as it is a good and quick way to skim for necessary information when we are doing revision.",5,Positive,80
76720,very good and when you finish you get the feeling i learned something,5,Positive,13
69138,Due to many technical issues with GraphLab lib I have to reduce acitivity in this curse for only video viewing :(.,2,Negative,21
50126,Great ! I enjoy this trip for Optics!,5,Positive,8
41723,The course is very good.,4,Positive,5
88492,very goog in combination of speaking and showing (video),5,Positive,9
89574,i enjoyed the interviews -- hearing and seeing many different artists using the same medium in very different ways,3,Neutral,19
86049,Thank you for the course,5,Positive,5
103996,"A resource if your starting with Swift. Video quality is often poor. Examples are a bit too contrived. Generally, presentations should be better prepared, too much figuring things out during the video. Good choice of project for the practical.Many interesting coding practice tidbits along the way but needs polish.",3,Neutral,49
65542,"Contents are good and interesting, but speakers' english is so low and bad (pronunciation) that the course becomes almost unpleasant.",2,Negative,20
74209,not worth your time,1,Negative,4
97600,Average. Doesn't really like the Professor's style. He spends too many time trying to explain that he feels really concern about the victims etc. I feel that the content of the class could have been interesting but the organization was messy. Finally it gives the impression that academics know barely anything about the subject. I would have prefer a more historical approach. Overall i've watched all the content but in the future i won't spend much time checking for new Mooc from him. Thanks for the try though,3,Neutral,88
22776,"First noticeable thing is that the instructor doesn't convey competence very well. He lacks the practical examples to explain the principles more efficiently. The result for me was that, although he chose not to go deep, the principles weren't as clear, memorable or relevant as I think they could have been.I did learn a few useful things of course, but it was a disappointment in general.",2,Negative,66
86754,NIce Flow of learning,5,Positive,4
52277,Fantastic amazing tutors and I highly recommend this course as by the end of this course lesson planning is a piece of cake. I have loved this course and all the courses in the TESOL specialization,5,Positive,36
13458,Updated and entertaining!!,3,Neutral,3
62272,"Video is of poor quality, instructor distracts you picking up his glasses from his nose every 5 seconds, reading outdated (you can suggests books from 2000 on Digital topics) and last assignment is based on a website that is not longer online.",2,Negative,42
24811,"This course is a bit repetitive and provides only a few real life examples. As well as this, the evaluation of this course is based on the result of a single quiz of 15 questions, which is not enough to prove any knowledge at all. I think it should focus on a more practice oriented course in order to master the price optimization process and see how it fluctuates in real life examples.However, this course gives great insights and useful concepts that are of huge importance to the application of the revenue management activities.",3,Neutral,94
12442,Needs more depth. Instructors should reference more external readings since the lectures are brief.,3,Neutral,14
5105,Absolutely amazing course with good humour and great pictures. You will get knowledge of Basics of Statistics which will stay with you for a long time after passing an exam.,5,Positive,30
37200,"the course is great but i have problem with the assignments as they all have to be in parts and i can't get why we only submit last part as if it is right the others is right also, i didn't like the assignments system in this course but the course and the assignments itself were great",3,Neutral,57
88788,Very good course and lecturers,5,Positive,5
9742,get new material - new videos these videos for all your classes are years old - the quizes dont relate to the material taught and it seems you guys got this set up years ago and just forgot about it,2,Negative,40
93394,"Morely designed on slideshows, not effective.",2,Negative,6
61619,"Course was pretty boring, repetition of Digital Marketing previous modules, would appreciate it more if the professor did a better presentation!",3,Neutral,21
101302,Good project but instruction is a bit draft. Probably because I joined their first ever one.,3,Neutral,16
45267,Awesome steps.Every lecture or ever word in this sessions are unblocking day to day problems.Thanks a lot,4,Positive,17
15165,"The part of explaining Predictive and Inferential Analysis is confusing. I think it won't hurt to give some more specific examples and methods used in each case. Both types of analyses involve sampling, so I think it is necessary to keep it clear how that sample can be used to either ""infer"" or ""predict"".",3,Neutral,54
51963,Really good organized,3,Neutral,3
7205,"Too high level. Last assignment too ambiguous, peer assessment was completely random and not reliable to pass the course.",2,Negative,19
62203,"The content is already old and needs to be updated. Of course it is still actual, but still - the newest text are from 2014, so newer examples would be great.",3,Neutral,31
20384,I had a great time doing this course. Excellent content and great case studies.,4,Positive,14
14643,"Complete waste of time. This should be a course on its own, and much less be charged for. This should have been the 1st week of an actual class. This only dealt with installing a couple of software tools. Hopefully the following courses will teach something worthwhile.",1,Negative,47
45454,it is good but a lot more citations and examples could be included,3,Neutral,13
17084,Same as the theory class not much examples or case studies....,3,Neutral,11
12827,"Content very light, near of empty course.",1,Negative,7
36702,"I definitely recommend this course. It is sharp and focused, addressing specific concepts, getting into certain amount of detail to be able to give the learner strong understanding of the topic. Eminent Faculty's style makes the learning interesting and his perspectives along with strong guest lectures from industry leaders provide invaluable insight into the financial markets making you want to explore further.",5,Positive,62
99773,Very basic course. It only touches the surface of the subject. Most of those information you can find in every web-page on time management.,2,Negative,24
6251,i have many new idea about how we should manage the enclosure and breeding management,4,Positive,15
41360,More technical aspects could have been touched upon. Details on how to implement code on any java platform using inbuilt java libraries and several others.,3,Neutral,25
25130,"Nice overview of Galaxy, but does not really provide enough information for a beginner to start using it without additional resources.",2,Negative,21
85485,"I did all four courses - the whole specialization. Each course in itself was aright and I learned new things. However, the course certificate is meaningless. It neither states the content nor the effort (for example the hours). Instead, it even says ""non-credit course"". This is despite the fact that the course equates ""35 PDU's"" and ""counts towards the UCI Project Management Certificate Programm""; as it was described in the FAQ. I feel betrayed. How can I apply with such a meaningless peace of paper anywhere?",1,Negative,86
101936,This class was so boring I could not stand it. Social Media Marketing is such a fun + interesting subject that I could not BELIEVE they could make it so dull. Disappointed!,2,Negative,32
12682,"Machine learning is too simplified and spark part is not even explained, also very little relation of all course with Big Data.",2,Negative,22
30254,Really disappointed you have to pay to be able to do the quizzes. I thought the whole point of Coursera is to enhance our skills for free and chose to pay for a certificate if we wanted to.,1,Negative,38
105945,Mostly useful practical advice and examples on how to use Excel to model risks and realities. Week 3 was not very good as it was a quick overview of basic statistics which is incomprehensible if you have no previous knowledge and useless if you do.,3,Neutral,45
63768,Great and not difficulty. Gave me a great aproach what Responsive Design is.,5,Positive,13
7181,Course material is very poor and did not give much support for doing assignments.,1,Negative,14
97242,"I learn some interesting things. The course gets better for week 3-4. However, the course could use better the Coursera format and strenght.The certified certificate is pricy compared to other courses.In overall it’s good.",3,Neutral,34
94282,"too general no depth, not recommended for science or engineering degree holders",1,Negative,12
1065,i like it but there is ALOT to do i am 13 taking this for science class and i am starting to get lost in what the are saying,2,Negative,29
14487,"There just wasn't much to this class. It's not bad information, but it could have been done in one week.",2,Negative,20
10451,it is good course,2,Negative,4
1102,"I love listening to these lectures. The professor is highly informed on the subject matter and his personality brings these myths and historical insights to life through engaging, clear story telling. I honestly did not know what to expect from the course, but I am deeply interested and hope to retain at least the main points of the lectures to take with me in my understanding of the world and the development of our richly influenced society by the Ancient Greeks.",5,Positive,81
