order_id,assignment_id,user_id,problem_id,skill_id,skill_name,correct,attempt_count,hint_count,hint_total,ms_first_response,overlap_time,clean_skill_name
28939177,271066,83381,93022,292.0,Rotations,0,6,6,7,31712,150688,rotation
29198524,271553,83381,71662,25.0,Complementary and Supplementary Angles,0,2,0,3,20452,39940,complementary supplementary angle
29198600,271553,83381,71645,25.0,Complementary and Supplementary Angles,1,1,0,3,21068,21068,complementary supplementary angle
29198630,271553,83381,71666,25.0,Complementary and Supplementary Angles,1,1,0,3,7107,7107,complementary supplementary angle
29198658,271553,83381,71715,25.0,Complementary and Supplementary Angles,0,4,2,2,7115,41693,complementary supplementary angle
29198766,271553,83381,71707,25.0,Complementary and Supplementary Angles,1,1,0,2,6364,6364,complementary supplementary angle
29198809,268688,83381,86509,280.0,Addition and Subtraction Fractions,0,3,0,4,32843,68187,addition subtraction fraction
29198977,268688,83381,86356,280.0,Addition and Subtraction Fractions,0,4,0,4,36604,118252,addition subtraction fraction
29199320,268688,83381,86540,280.0,Addition and Subtraction Fractions,1,1,0,4,44132,44132,addition subtraction fraction
29199413,268688,83381,86354,280.0,Addition and Subtraction Fractions,1,1,0,4,31877,31877,addition subtraction fraction
29199523,268688,83381,86343,280.0,Addition and Subtraction Fractions,1,1,0,4,23100,23100,addition subtraction fraction
29200769,271066,83381,93029,292.0,Rotations,0,4,5,7,74065,151153,rotation
29200962,271066,83381,92990,290.0,Reflection,1,1,0,4,182461,182461,reflection
29201348,271066,83381,93036,292.0,Rotations,0,2,0,7,59667,158227,rotation
29201554,271066,83381,92981,293.0,Translations,0,2,0,4,59595,91243,translation
29201698,271066,83381,92973,293.0,Translations,0,2,0,4,90635,189675,translation
24336884,266596,83630,53338,51.0,Ordering Integers,1,1,0,3,14021,14021,ordering integer
24336974,266596,83630,53298,51.0,Ordering Integers,1,1,0,5,12106,12106,ordering integer
24337127,266596,83630,53312,51.0,Ordering Integers,1,1,0,5,10953,10953,ordering integer
24337233,266596,83630,53282,51.0,Ordering Integers,1,1,0,3,14780,14780,ordering integer
24337331,266596,83630,53292,51.0,Ordering Integers,1,1,0,3,4970,4970,ordering integer
24577582,266597,83630,66610,51.0,Ordering Integers,1,1,0,4,22419,22419,ordering integer
24577756,266597,83630,66566,51.0,Ordering Integers,1,1,0,4,4953,4953,ordering integer
24577823,266597,83630,66601,51.0,Ordering Integers,1,1,0,4,3730,3730,ordering integer
24577911,266597,83630,66645,51.0,Ordering Integers,1,1,0,1,4066,4066,ordering integer
24577963,266597,83630,66652,51.0,Ordering Integers,1,1,0,4,4069,4069,ordering integer
24578101,266598,83630,89708,277.0,Addition and Subtraction Integers,1,1,0,4,11362,11362,addition subtraction integer
24578218,266598,83630,89747,277.0,Addition and Subtraction Integers,1,1,0,3,9169,9169,addition subtraction integer
24578301,266598,83630,89732,277.0,Addition and Subtraction Integers,1,1,0,3,10705,10705,addition subtraction integer
24578714,266598,83630,84898,277.0,Addition and Subtraction Integers,1,1,0,4,5066,5066,addition subtraction integer
24578786,266598,83630,89755,277.0,Addition and Subtraction Integers,1,1,0,3,4562,4562,addition subtraction integer
24578899,266599,83630,89827,277.0,Addition and Subtraction Integers,1,1,0,3,13890,13890,addition subtraction integer
24579003,266599,83630,89865,277.0,Addition and Subtraction Integers,1,1,0,3,9463,9463,addition subtraction integer
24579073,266599,83630,89965,277.0,Addition and Subtraction Integers,1,1,0,2,19881,19881,addition subtraction integer
24579222,266599,83630,89956,277.0,Addition and Subtraction Integers,0,2,0,2,7174,19386,addition subtraction integer
24579372,266599,83630,89883,277.0,Addition and Subtraction Integers,0,3,2,3,16802,155139,addition subtraction integer
24580673,266599,83630,89916,277.0,Addition and Subtraction Integers,1,1,0,4,9595,9595,addition subtraction integer
24580750,266599,83630,89957,277.0,Addition and Subtraction Integers,1,1,0,2,5041,5041,addition subtraction integer
24580802,266599,83630,89930,277.0,Addition and Subtraction Integers,1,1,0,4,7106,7106,addition subtraction integer
24580862,266599,83630,89897,277.0,Addition and Subtraction Integers,0,2,0,3,16836,25788,addition subtraction integer
24581002,266599,83630,89861,277.0,Addition and Subtraction Integers,1,1,0,3,5266,5266,addition subtraction integer
24581075,266600,83630,53864,277.0,Addition and Subtraction Integers,1,1,0,3,17514,17514,addition subtraction integer
24581141,266600,83630,53955,277.0,Addition and Subtraction Integers,1,1,0,2,7634,7634,addition subtraction integer
24581192,266600,83630,53957,277.0,Addition and Subtraction Integers,1,1,0,2,9946,9946,addition subtraction integer
24581253,266600,83630,53932,277.0,Addition and Subtraction Integers,0,2,0,4,5761,10170,addition subtraction integer
24581333,266600,83630,53849,277.0,Addition and Subtraction Integers,1,1,0,4,48004,48004,addition subtraction integer
24581597,266600,83630,53867,277.0,Addition and Subtraction Integers,1,1,0,3,11050,11050,addition subtraction integer
24581652,266600,83630,53848,277.0,Addition and Subtraction Integers,1,1,0,4,12590,12590,addition subtraction integer
24581742,266600,83630,53962,277.0,Addition and Subtraction Integers,1,1,0,2,24764,24764,addition subtraction integer
24581822,266600,83630,53963,277.0,Addition and Subtraction Integers,1,1,0,2,17804,17804,addition subtraction integer
24582068,266601,83630,54322,279.0,Multiplication and Division Integers,1,1,0,0,12901,12901,multiplication division integer
24582151,266601,83630,54373,279.0,Multiplication and Division Integers,1,1,0,0,23161,23161,multiplication division integer
24582305,266601,83630,54262,279.0,Multiplication and Division Integers,1,1,0,0,52735,52735,multiplication division integer
24582574,266601,83630,54370,279.0,Multiplication and Division Integers,1,1,0,0,11026,11026,multiplication division integer
24582663,266601,83630,54247,279.0,Multiplication and Division Integers,1,1,0,0,8234,8234,multiplication division integer
24582737,266602,83630,90659,92.0,Pattern Finding ,0,11,0,3,50449,123163,pattern finding
25392855,266599,83630,89859,277.0,Addition and Subtraction Integers,1,1,0,3,18029,18029,addition subtraction integer
25393863,266599,83630,89892,277.0,Addition and Subtraction Integers,0,4,1,4,7047,93599,addition subtraction integer
25394829,266599,83630,89919,277.0,Addition and Subtraction Integers,0,3,0,4,18447,31360,addition subtraction integer
25395228,266599,83630,89904,277.0,Addition and Subtraction Integers,1,1,0,3,11903,11903,addition subtraction integer
25395422,266599,83630,89867,277.0,Addition and Subtraction Integers,1,1,0,3,5633,5633,addition subtraction integer
25395515,266599,83630,89824,277.0,Addition and Subtraction Integers,1,1,0,3,6736,6736,addition subtraction integer
25395632,266599,83630,89937,277.0,Addition and Subtraction Integers,1,1,0,4,10979,10979,addition subtraction integer
25395813,266599,83630,89821,277.0,Addition and Subtraction Integers,1,1,0,3,16263,16263,addition subtraction integer
25397171,266603,83630,87453,83.0,Divisibility Rules,1,1,0,3,24225,24225,divisibility rule
25397582,266603,83630,87437,83.0,Divisibility Rules,1,1,0,3,27858,27858,divisibility rule
25398000,266603,83630,87552,83.0,Divisibility Rules,1,1,0,3,9436,9436,divisibility rule
25398199,266603,83630,87584,83.0,Divisibility Rules,1,1,0,3,8907,8907,divisibility rule
25398355,266603,83630,87434,83.0,Divisibility Rules,1,1,0,3,6597,6597,divisibility rule
25398595,266604,83630,86138,65.0,Least Common Multiple,0,4,2,5,5016,59354,least common multiple
25399476,266604,83630,86163,65.0,Least Common Multiple,1,1,0,5,6019,6019,least common multiple
25399600,266604,83630,86155,65.0,Least Common Multiple,1,1,0,5,4232,4232,least common multiple
25399698,266604,83630,86146,65.0,Least Common Multiple,1,1,0,5,8719,8719,least common multiple
25399894,266604,83630,86161,65.0,Least Common Multiple,1,1,0,5,10940,10940,least common multiple
25400073,266604,83630,86167,65.0,Least Common Multiple,1,1,0,5,6304,6304,least common multiple
25400337,266605,83630,86227,65.0,Least Common Multiple,1,1,0,4,137353,137353,least common multiple
25402336,266605,83630,86212,65.0,Least Common Multiple,0,2,0,4,15160,25736,least common multiple
25402725,266605,83630,86215,65.0,Least Common Multiple,1,1,0,4,16138,16138,least common multiple
25402939,266605,83630,86197,65.0,Least Common Multiple,1,1,0,4,9592,9592,least common multiple
25403092,266605,83630,86199,65.0,Least Common Multiple,1,1,0,4,15696,15696,least common multiple
25403399,266605,83630,86196,65.0,Least Common Multiple,0,3,0,4,5736,187647,least common multiple
25406305,266605,83630,86226,65.0,Least Common Multiple,1,1,0,4,29657,29657,least common multiple
25406874,266605,83630,86224,65.0,Least Common Multiple,1,1,0,4,28433,28433,least common multiple
25407421,266605,83630,86204,65.0,Least Common Multiple,1,1,0,4,7448,7448,least common multiple
25407568,266605,83630,86235,65.0,Least Common Multiple,1,1,0,4,10735,10735,least common multiple
25408738,266606,83630,97916,50.0,Ordering Fractions,1,1,0,0,87098,87098,ordering fraction
25410029,266606,83630,97888,50.0,Ordering Fractions,0,1,0,0,31368,31381,ordering fraction
25410631,266606,83630,97820,50.0,Ordering Fractions,1,1,0,0,9387,9387,ordering fraction
26391443,266605,83630,86188,65.0,Least Common Multiple,1,1,0,4,13542,13542,least common multiple
26391764,266606,83630,97876,50.0,Ordering Fractions,1,1,0,0,9216,9216,ordering fraction
26391884,266606,83630,97868,50.0,Ordering Fractions,1,1,0,0,8784,8784,ordering fraction
26391989,266606,83630,97904,50.0,Ordering Fractions,1,1,0,0,6840,6840,ordering fraction
26392074,266606,83630,97928,50.0,Ordering Fractions,1,1,0,0,6272,6272,ordering fraction
26392215,266608,83630,86318,280.0,Addition and Subtraction Fractions,1,1,0,4,22536,22536,addition subtraction fraction
26392408,266608,83630,86539,280.0,Addition and Subtraction Fractions,1,1,0,4,55948,55948,addition subtraction fraction
26392747,266608,83630,86344,280.0,Addition and Subtraction Fractions,0,2,0,4,33507,39892,addition subtraction fraction
26393105,266608,83630,86454,280.0,Addition and Subtraction Fractions,1,1,0,4,66791,66791,addition subtraction fraction
26393672,266608,83630,86313,280.0,Addition and Subtraction Fractions,1,1,0,4,27354,27354,addition subtraction fraction
26393915,266608,83630,86328,280.0,Addition and Subtraction Fractions,0,2,0,4,26844,30204,addition subtraction fraction
26394246,266608,83630,86532,280.0,Addition and Subtraction Fractions,1,1,0,4,45289,45289,addition subtraction fraction
26394686,266608,83630,86548,280.0,Addition and Subtraction Fractions,1,1,0,4,28094,28094,addition subtraction fraction
26394988,266608,83630,86346,280.0,Addition and Subtraction Fractions,1,1,0,4,29356,29356,addition subtraction fraction
26395314,266608,83630,86442,280.0,Addition and Subtraction Fractions,1,1,0,4,35765,35765,addition subtraction fraction
26398261,267350,83630,54007,278.0,Addition and Subtraction Positive Decimals,0,1,0,0,16965,16978,addition subtraction positive decimal
32772096,278358,83930,85340,85.0,Absolute Value,1,1,0,3,15007,15007,absolute value
32772256,278359,83930,53645,58.0,Addition Whole Numbers,1,1,0,0,13654,13654,addition whole number
32772256,278359,83930,53645,85.0,Absolute Value,1,1,0,0,13654,13654,absolute value
32772382,278360,83930,89669,277.0,Addition and Subtraction Integers,0,2,1,4,15457,121165,addition subtraction integer
32773016,278360,83930,89713,277.0,Addition and Subtraction Integers,1,1,0,3,54869,54869,addition subtraction integer
32773287,278360,83930,89664,277.0,Addition and Subtraction Integers,0,2,1,4,61838,225849,addition subtraction integer
32774487,278360,83930,89714,277.0,Addition and Subtraction Integers,1,1,0,3,93373,93373,addition subtraction integer
32774874,278360,83930,89740,277.0,Addition and Subtraction Integers,1,1,0,3,73966,73966,addition subtraction integer
32775223,278360,83930,89753,277.0,Addition and Subtraction Integers,1,1,0,3,9766,9766,addition subtraction integer
32775361,278361,83930,54027,278.0,Addition and Subtraction Positive Decimals,0,1,0,0,478524,478533,addition subtraction positive decimal
32775414,278362,83930,86350,280.0,Addition and Subtraction Fractions,1,1,0,4,497162,497162,addition subtraction fraction
33038308,278361,83930,54023,278.0,Addition and Subtraction Positive Decimals,0,1,0,0,156323,156331,addition subtraction positive decimal
33040554,278361,83930,54087,278.0,Addition and Subtraction Positive Decimals,0,1,0,0,69049,69057,addition subtraction positive decimal
33041982,278361,83930,54091,278.0,Addition and Subtraction Positive Decimals,1,1,0,0,25716,25716,addition subtraction positive decimal
33042250,278361,83930,54071,278.0,Addition and Subtraction Positive Decimals,0,1,0,0,87570,87578,addition subtraction positive decimal
33045637,278361,83930,53991,278.0,Addition and Subtraction Positive Decimals,0,0,0,0,53128,53128,addition subtraction positive decimal
33047367,278361,83930,54031,278.0,Addition and Subtraction Positive Decimals,0,0,0,0,244451,244451,addition subtraction positive decimal
33053681,278361,83930,54015,278.0,Addition and Subtraction Positive Decimals,1,1,0,0,66393,66393,addition subtraction positive decimal
33181454,278361,83930,54011,278.0,Addition and Subtraction Positive Decimals,0,1,0,0,181319,181327,addition subtraction positive decimal
33183435,278361,83930,53987,278.0,Addition and Subtraction Positive Decimals,1,1,0,0,173253,173253,addition subtraction positive decimal
33187311,278363,83930,85742,49.0,Ordering Positive Decimals,1,1,0,4,31701,31701,ordering positive decimal
33187553,278364,83930,84745,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,13701,13701,conversion fraction decimal percent
33187647,278364,83930,84974,47.0,Conversion of Fraction Decimals Percents,0,2,0,2,33588,157839,conversion fraction decimal percent
33188399,278364,83930,84838,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,72597,72597,conversion fraction decimal percent
33188725,278364,83930,84935,47.0,Conversion of Fraction Decimals Percents,0,1,2,5,86451,629142,conversion fraction decimal percent
32579612,271493,83956,90642,279.0,Multiplication and Division Integers,0,1,0,0,15500,15509,multiplication division integer
32579777,271493,83956,90383,279.0,Multiplication and Division Integers,1,1,0,0,13968,13968,multiplication division integer
32579866,271493,83956,90422,279.0,Multiplication and Division Integers,1,1,0,0,6610,6610,multiplication division integer
32579911,271493,83956,90578,279.0,Multiplication and Division Integers,1,1,0,0,33835,33835,multiplication division integer
32580131,271490,83956,53609,58.0,Addition Whole Numbers,0,1,0,0,12872,12880,addition whole number
32580131,271490,83956,53609,85.0,Absolute Value,0,1,0,0,12872,12880,absolute value
32580632,271490,83956,53669,74.0,Subtraction Whole Numbers,0,1,0,0,33635,33644,subtraction whole number
32580632,271490,83956,53669,85.0,Absolute Value,0,1,0,0,33635,33644,absolute value
32581117,271490,83956,53569,58.0,Addition Whole Numbers,0,0,0,0,44955,44955,addition whole number
32581117,271490,83956,53569,85.0,Absolute Value,0,0,0,0,44955,44955,absolute value
32581509,271490,83956,53629,58.0,Addition Whole Numbers,0,1,0,0,19372,19381,addition whole number
32581509,271490,83956,53629,85.0,Absolute Value,0,1,0,0,19372,19381,absolute value
32581602,271492,83956,89948,277.0,Addition and Subtraction Integers,1,1,0,2,6742,6742,addition subtraction integer
32581706,271491,83956,89729,277.0,Addition and Subtraction Integers,1,1,0,3,15630,15630,addition subtraction integer
32581854,271494,83956,90210,279.0,Multiplication and Division Integers,0,2,0,4,4452,10377,multiplication division integer
32581902,271494,83956,90133,279.0,Multiplication and Division Integers,0,0,0,0,13324,13324,multiplication division integer
32581963,271494,83956,90134,279.0,Multiplication and Division Integers,0,1,1,3,2189,10493,multiplication division integer
32582006,271494,83956,90135,279.0,Multiplication and Division Integers,1,1,0,4,5480,5480,multiplication division integer
32582052,271494,83956,90183,279.0,Multiplication and Division Integers,1,1,0,5,5720,5720,multiplication division integer
32582096,271494,83956,90203,279.0,Multiplication and Division Integers,1,1,0,4,49740,49740,multiplication division integer
32582309,271494,83956,90136,279.0,Multiplication and Division Integers,1,1,0,0,25546,25546,multiplication division integer
32582449,271495,83956,53778,280.0,Addition and Subtraction Fractions,0,3,3,3,10700,51859,addition subtraction fraction
32582650,271490,83956,53581,58.0,Addition Whole Numbers,1,1,0,0,11311,11311,addition whole number
32582650,271490,83956,53581,85.0,Absolute Value,1,1,0,0,11311,11311,absolute value
32582936,271495,83956,53795,280.0,Addition and Subtraction Fractions,0,1,3,3,5303,15824,addition subtraction fraction
32583008,271495,83956,58810,280.0,Addition and Subtraction Fractions,0,2,0,3,36330,49514,addition subtraction fraction
32583187,271495,83956,53799,280.0,Addition and Subtraction Fractions,1,1,0,3,5698,5698,addition subtraction fraction
32583222,271495,83956,58812,280.0,Addition and Subtraction Fractions,1,1,0,3,5371,5371,addition subtraction fraction
32583378,271496,83956,86755,280.0,Addition and Subtraction Fractions,0,2,4,4,2525,56590,addition subtraction fraction
32586461,271496,83956,86743,280.0,Addition and Subtraction Fractions,0,1,4,4,17795,32898,addition subtraction fraction
32586668,271499,83956,85810,47.0,Conversion of Fraction Decimals Percents,1,1,0,3,7081,7081,conversion fraction decimal percent
32586812,271500,83956,85906,47.0,Conversion of Fraction Decimals Percents,1,1,0,3,7216,7216,conversion fraction decimal percent
32586915,271501,83956,61106,47.0,Conversion of Fraction Decimals Percents,0,1,0,5,12213,12213,conversion fraction decimal percent
32587521,271496,83956,86749,280.0,Addition and Subtraction Fractions,0,2,4,4,34953,47202,addition subtraction fraction
32587921,271496,83956,86578,280.0,Addition and Subtraction Fractions,0,2,0,4,18445,92297,addition subtraction fraction
32588795,271496,83956,86738,280.0,Addition and Subtraction Fractions,0,3,4,4,22030,64968,addition subtraction fraction
32589304,271496,83956,86642,280.0,Addition and Subtraction Fractions,0,1,0,4,26104,26104,addition subtraction fraction
32771284,278367,83962,58774,86.0,Exponents,0,78,5,5,112180,201945,exponent
32772308,278367,83962,58783,86.0,Exponents,1,1,0,5,33399,33399,exponent
32772530,278367,83962,51630,86.0,Exponents,0,3,4,4,114126,126222,exponent
32773138,278367,83962,51639,86.0,Exponents,0,6,4,4,26851,61052,exponent
32773468,278367,83962,51624,86.0,Exponents,0,2,0,4,20931,61867,exponent
32773901,278360,83962,89721,277.0,Addition and Subtraction Integers,0,1,3,3,46259,52694,addition subtraction integer
32774124,278359,83962,53533,58.0,Addition Whole Numbers,1,1,0,0,36978,36978,addition whole number
32774124,278359,83962,53533,85.0,Absolute Value,1,1,0,0,36978,36978,absolute value
32774474,278365,83962,61112,47.0,Conversion of Fraction Decimals Percents,0,2,5,5,86812,98238,conversion fraction decimal percent
32774884,278365,83962,61118,47.0,Conversion of Fraction Decimals Percents,0,1,5,5,5255,14435,conversion fraction decimal percent
32774963,278365,83962,61103,47.0,Conversion of Fraction Decimals Percents,0,1,5,5,15934,20763,conversion fraction decimal percent
32775051,278365,83962,61101,47.0,Conversion of Fraction Decimals Percents,0,1,5,5,2152,5926,conversion fraction decimal percent
32775097,278365,83962,61095,47.0,Conversion of Fraction Decimals Percents,0,24,5,5,1512,31912,conversion fraction decimal percent
32776600,278360,83962,84892,277.0,Addition and Subtraction Integers,0,2,4,4,50477,57784,addition subtraction integer
32776828,278360,83962,89756,277.0,Addition and Subtraction Integers,0,1,3,3,3310,9755,addition subtraction integer
32776865,278360,83962,89664,277.0,Addition and Subtraction Integers,0,1,4,4,3559,11430,addition subtraction integer
32776930,278360,83962,84906,277.0,Addition and Subtraction Integers,0,1,3,3,2927,10325,addition subtraction integer
32776968,278360,83962,89661,277.0,Addition and Subtraction Integers,0,1,4,4,10311,16093,addition subtraction integer
32777039,278360,83962,89720,277.0,Addition and Subtraction Integers,0,1,3,3,1782,7765,addition subtraction integer
32777211,278358,83962,85482,74.0,Subtraction Whole Numbers,0,0,0,0,3303,3303,subtraction whole number
32777211,278358,83962,85482,85.0,Absolute Value,0,0,0,0,3303,3303,absolute value
33037342,278360,83962,89760,277.0,Addition and Subtraction Integers,0,1,2,3,100160,110247,addition subtraction integer
33037899,278360,83962,89705,277.0,Addition and Subtraction Integers,0,242,4,4,123930,172532,addition subtraction integer
33039501,278360,83962,89726,277.0,Addition and Subtraction Integers,0,3,3,3,10214,28425,addition subtraction integer
33039807,278360,83962,89752,277.0,Addition and Subtraction Integers,0,2,3,3,17647,92190,addition subtraction integer
33040705,278360,83962,89725,277.0,Addition and Subtraction Integers,0,2,3,3,67478,75097,addition subtraction integer
33041398,278360,83962,89707,277.0,Addition and Subtraction Integers,0,3,4,4,56916,86436,addition subtraction integer
33042485,278361,83962,54035,278.0,Addition and Subtraction Positive Decimals,0,1,0,0,24984,24993,addition subtraction positive decimal
33183354,278360,83962,89734,277.0,Addition and Subtraction Integers,0,1,3,3,250303,256340,addition subtraction integer
33184615,278360,83962,84904,277.0,Addition and Subtraction Integers,0,455,3,3,27473,56113,addition subtraction integer
33189764,278360,83962,89711,277.0,Addition and Subtraction Integers,0,8,3,3,250935,260285,addition subtraction integer
33190903,278360,83962,89741,277.0,Addition and Subtraction Integers,0,1,3,3,303135,308586,addition subtraction integer
32579419,271490,83964,53769,74.0,Subtraction Whole Numbers,0,1,0,0,18226,18235,subtraction whole number
32579419,271490,83964,53769,85.0,Absolute Value,0,1,0,0,18226,18235,absolute value
32579716,271490,83964,53541,58.0,Addition Whole Numbers,0,1,0,0,11251,11259,addition whole number
32579716,271490,83964,53541,85.0,Absolute Value,0,1,0,0,11251,11259,absolute value
32579983,271490,83964,53701,58.0,Addition Whole Numbers,1,1,0,0,44996,44996,addition whole number
32579983,271490,83964,53701,85.0,Absolute Value,1,1,0,0,44996,44996,absolute value
32580259,271490,83964,53693,58.0,Addition Whole Numbers,1,1,0,0,38557,38557,addition whole number
32580259,271490,83964,53693,85.0,Absolute Value,1,1,0,0,38557,38557,absolute value
32580392,271490,83964,53569,58.0,Addition Whole Numbers,1,1,0,0,18595,18595,addition whole number
32580392,271490,83964,53569,85.0,Absolute Value,1,1,0,0,18595,18595,absolute value
32580508,271491,83964,89704,277.0,Addition and Subtraction Integers,1,1,0,4,37683,37683,addition subtraction integer
32580837,271492,83964,89929,277.0,Addition and Subtraction Integers,0,5,4,4,51085,84774,addition subtraction integer
32581372,271492,83964,89907,277.0,Addition and Subtraction Integers,1,1,0,3,41148,41148,addition subtraction integer
32581599,271492,83964,89955,277.0,Addition and Subtraction Integers,0,2,2,2,20583,28371,addition subtraction integer
32581833,271492,83964,89853,277.0,Addition and Subtraction Integers,0,4,2,3,15880,52058,addition subtraction integer
32582090,271492,83964,89963,277.0,Addition and Subtraction Integers,1,1,0,2,64715,64715,addition subtraction integer
32582361,271492,83964,89898,277.0,Addition and Subtraction Integers,1,1,0,3,19312,19312,addition subtraction integer
32582463,271492,83964,89945,277.0,Addition and Subtraction Integers,1,1,0,2,95498,95498,addition subtraction integer
32586468,271493,83964,90692,92.0,Pattern Finding ,0,1,3,3,1614,6490,pattern finding
32586575,271493,83964,90311,279.0,Multiplication and Division Integers,1,1,0,0,28972,28972,multiplication division integer
32586805,271493,83964,90588,279.0,Multiplication and Division Integers,1,1,0,0,17050,17050,multiplication division integer
32586919,271493,83964,90395,279.0,Multiplication and Division Integers,1,1,0,0,21697,21697,multiplication division integer
32587131,271494,83964,90153,279.0,Multiplication and Division Integers,1,1,0,5,18914,18914,multiplication division integer
32587389,271495,83964,53797,280.0,Addition and Subtraction Fractions,0,1,3,3,15107,22428,addition subtraction fraction
32587591,271495,83964,53796,280.0,Addition and Subtraction Fractions,1,1,0,3,19495,19495,addition subtraction fraction
32587797,271495,83964,53792,280.0,Addition and Subtraction Fractions,0,2,3,3,13531,21569,addition subtraction fraction
32587969,271495,83964,53788,280.0,Addition and Subtraction Fractions,1,1,0,3,8661,8661,addition subtraction fraction
32588034,271495,83964,58815,280.0,Addition and Subtraction Fractions,1,1,0,3,18568,18568,addition subtraction fraction
32588443,271496,83964,86579,280.0,Addition and Subtraction Fractions,0,1,4,4,3422,12932,addition subtraction fraction
32588617,271496,83964,86749,280.0,Addition and Subtraction Fractions,0,6,4,4,24146,90179,addition subtraction fraction
32771266,278358,83966,84734,85.0,Absolute Value,1,1,0,3,60972,60972,absolute value
32771715,278359,83966,53761,74.0,Subtraction Whole Numbers,1,1,0,0,19064,19064,subtraction whole number
32771715,278359,83966,53761,85.0,Absolute Value,1,1,0,0,19064,19064,absolute value
32771862,278360,83966,89720,277.0,Addition and Subtraction Integers,1,1,0,3,37471,37471,addition subtraction integer
32772032,278361,83966,54099,278.0,Addition and Subtraction Positive Decimals,1,1,0,0,56660,56660,addition subtraction positive decimal
32772433,278362,83966,86452,280.0,Addition and Subtraction Fractions,0,24,0,4,219091,961462,addition subtraction fraction
32776920,278362,83966,86550,280.0,Addition and Subtraction Fractions,0,4,4,4,234326,646187,addition subtraction fraction
33037155,278362,83966,86358,280.0,Addition and Subtraction Fractions,0,9,4,4,91739,523653,addition subtraction fraction
33041447,278362,83966,86557,280.0,Addition and Subtraction Fractions,0,2,0,4,100616,262951,addition subtraction fraction
33044102,278362,83966,86350,280.0,Addition and Subtraction Fractions,0,2,0,4,111261,273615,addition subtraction fraction
33046687,278362,83966,86353,280.0,Addition and Subtraction Fractions,0,2,0,4,42899,51426,addition subtraction fraction
33047099,278362,83966,86444,280.0,Addition and Subtraction Fractions,0,9,4,4,85088,222127,addition subtraction fraction
33048931,278363,83966,85751,49.0,Ordering Positive Decimals,1,1,0,4,9012,9012,ordering positive decimal
33049083,278364,83966,84786,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,98593,98593,conversion fraction decimal percent
33049785,278364,83966,84932,47.0,Conversion of Fraction Decimals Percents,0,3,5,5,13474,106067,conversion fraction decimal percent
33050556,278364,83966,84931,47.0,Conversion of Fraction Decimals Percents,0,4,5,5,64293,116143,conversion fraction decimal percent
33051569,278364,83966,84744,47.0,Conversion of Fraction Decimals Percents,0,2,2,2,17941,50522,conversion fraction decimal percent
33052063,278364,83966,84724,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,21950,21950,conversion fraction decimal percent
33052228,278364,83966,84728,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,9287,9287,conversion fraction decimal percent
33052348,278364,83966,84929,47.0,Conversion of Fraction Decimals Percents,0,3,5,5,10802,78749,conversion fraction decimal percent
33053029,278365,83966,61118,47.0,Conversion of Fraction Decimals Percents,0,2,5,5,4685,87956,conversion fraction decimal percent
33053752,278365,83966,61100,47.0,Conversion of Fraction Decimals Percents,0,8,5,5,268744,656813,conversion fraction decimal percent
33181277,278364,83966,84783,47.0,Conversion of Fraction Decimals Percents,0,2,0,2,63567,82743,conversion fraction decimal percent
33181707,278364,83966,84920,47.0,Conversion of Fraction Decimals Percents,0,1,5,5,68749,102124,conversion fraction decimal percent
33182347,278364,83966,84781,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,11541,11541,conversion fraction decimal percent
33182478,278364,83966,84745,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,11461,11461,conversion fraction decimal percent
33182592,278364,83966,84937,47.0,Conversion of Fraction Decimals Percents,0,4,4,5,14845,71829,conversion fraction decimal percent
33183057,278364,83966,84963,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,27149,27149,conversion fraction decimal percent
33183246,278362,83966,86342,280.0,Addition and Subtraction Fractions,1,1,0,4,70572,70572,addition subtraction fraction
33188078,278365,83966,61093,47.0,Conversion of Fraction Decimals Percents,0,2,0,5,38172,44086,conversion fraction decimal percent
33188345,278365,83966,61089,47.0,Conversion of Fraction Decimals Percents,1,1,0,5,19293,19293,conversion fraction decimal percent
33188410,278365,83966,61095,47.0,Conversion of Fraction Decimals Percents,0,3,0,5,12209,301559,conversion fraction decimal percent
33189892,278365,83966,61113,47.0,Conversion of Fraction Decimals Percents,1,1,0,5,562736,562736,conversion fraction decimal percent
33192534,278365,83966,61096,47.0,Conversion of Fraction Decimals Percents,0,3,0,5,33354,53082,conversion fraction decimal percent
32974955,278123,84039,84797,58.0,Addition Whole Numbers,1,1,0,0,51065,51065,addition whole number
32974955,278123,84039,84797,85.0,Absolute Value,1,1,0,0,51065,51065,absolute value
32975319,278125,84039,53685,74.0,Subtraction Whole Numbers,1,1,0,0,12361,12361,subtraction whole number
32975319,278125,84039,53685,85.0,Absolute Value,1,1,0,0,12361,12361,absolute value
32975469,278126,84039,84894,277.0,Addition and Subtraction Integers,1,1,0,4,118378,118378,addition subtraction integer
32976458,278130,84039,89904,277.0,Addition and Subtraction Integers,1,1,0,3,102280,102280,addition subtraction integer
