order_id,assignment_id,user_id,problem_id,skill_id,skill_name,correct,attempt_count,hint_count,hint_total,ms_first_response,overlap_time
35412830,281753,82555,51400,13.0,Median,1,1,0,3,10364,10364
35412892,281754,82555,51405,1.0,Box and Whisker,1,1,0,3,9972,9972
35412892,281754,82555,51405,13.0,Median,1,1,0,3,9972,9972
35412945,281754,82555,51411,1.0,Box and Whisker,1,1,0,3,4109,4109
35412945,281754,82555,51411,13.0,Median,1,1,0,3,4109,4109
35413038,281755,82555,51401,1.0,Box and Whisker,1,1,0,3,5735,5735
35413038,281755,82555,51401,13.0,Median,1,1,0,3,5735,5735
35413071,281755,82555,51395,1.0,Box and Whisker,1,1,0,3,3098,3098
35413071,281755,82555,51395,13.0,Median,1,1,0,3,3098,3098
35413126,281756,82555,51458,1.0,Box and Whisker,1,1,0,4,27100,27100
35413126,281756,82555,51458,15.0,Range,1,1,0,4,27100,27100
35413272,281757,82555,51448,1.0,Box and Whisker,1,1,0,3,6067,6067
35413272,281757,82555,51448,13.0,Median,1,1,0,3,6067,6067
35442370,281753,82558,51395,1.0,Box and Whisker,1,1,0,3,44167,44167
35442370,281753,82558,51395,13.0,Median,1,1,0,3,44167,44167
35442539,281753,82558,51414,1.0,Box and Whisker,1,1,0,3,32486,32486
35442539,281753,82558,51414,13.0,Median,1,1,0,3,32486,32486
35442722,281754,82558,51392,1.0,Box and Whisker,1,1,0,3,24858,24858
35442722,281754,82558,51392,13.0,Median,1,1,0,3,24858,24858
35442817,281754,82558,51420,1.0,Box and Whisker,1,1,0,3,11830,11830
35442817,281754,82558,51420,13.0,Median,1,1,0,3,11830,11830
35442901,281755,82558,51405,1.0,Box and Whisker,1,1,0,3,11425,11425
35442901,281755,82558,51405,13.0,Median,1,1,0,3,11425,11425
35442961,281755,82558,51419,1.0,Box and Whisker,1,1,0,3,7630,7630
35442961,281755,82558,51419,13.0,Median,1,1,0,3,7630,7630
35443018,281756,82558,51465,1.0,Box and Whisker,1,1,0,4,96158,96158
35443018,281756,82558,51465,15.0,Range,1,1,0,4,96158,96158
35443231,281757,82558,51435,1.0,Box and Whisker,1,1,0,3,8061,8061
35443231,281757,82558,51435,13.0,Median,1,1,0,3,8061,8061
27644458,270228,82676,87529,311.0,Equation Solving Two or Fewer Steps,0,5,2,3,103542,184476
27646909,270228,82676,87507,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,42515,42515
27647370,270228,82676,87558,311.0,Equation Solving Two or Fewer Steps,0,5,3,3,19968,42827
27647874,270228,82676,87486,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,83435,83435
27648568,270228,82676,87577,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,72591,72591
27649099,270228,82676,87620,311.0,Equation Solving Two or Fewer Steps,0,5,3,3,68873,116872
27650202,270228,82676,87547,311.0,Equation Solving Two or Fewer Steps,0,26,3,3,94576,193025
27652965,270229,82676,88142,311.0,Equation Solving Two or Fewer Steps,0,2,1,3,7531,122762
27654177,270229,82676,88110,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,54499,54499
27654643,270229,82676,88101,311.0,Equation Solving Two or Fewer Steps,0,2,0,3,154247,158825
27655866,270229,82676,88103,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,63093,63093
27656410,270229,82676,88180,311.0,Equation Solving Two or Fewer Steps,0,14,3,3,44187,152310
27657624,270229,82676,88186,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,16219,16219
27657714,270229,82676,88111,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,25000,25000
27658567,270230,82676,87906,311.0,Equation Solving Two or Fewer Steps,0,1,2,3,4547,152431
27659338,270230,82676,87924,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,17735,17735
27659422,270230,82676,87904,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,11125,11125
27659473,270230,82676,88041,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,14704,14704
27659695,270231,82676,87805,311.0,Equation Solving Two or Fewer Steps,0,1,4,4,12173,84615
27660056,270231,82676,87807,311.0,Equation Solving Two or Fewer Steps,0,2,0,4,7656,13750
27647153,270228,82684,87483,311.0,Equation Solving Two or Fewer Steps,0,7,3,3,45640,104592
27648215,270228,82684,87626,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,24625,24625
27648500,270228,82684,87602,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,16922,16922
27648681,270228,82684,87572,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,24437,24437
27649289,270229,82684,88154,311.0,Equation Solving Two or Fewer Steps,0,1,3,3,18766,38921
27649749,270229,82684,88152,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,49483,49483
27650183,270229,82684,88135,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,23187,23187
27650437,270229,82684,88124,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,6891,6891
27650859,270230,82684,88031,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,23140,23140
27651449,270231,82684,87839,311.0,Equation Solving Two or Fewer Steps,0,3,4,4,45593,74061
27652150,270231,82684,87806,311.0,Equation Solving Two or Fewer Steps,0,2,0,4,5078,9047
27652488,270231,82684,87871,311.0,Equation Solving Two or Fewer Steps,1,1,0,4,26077,26077
27652787,270231,82684,87808,311.0,Equation Solving Two or Fewer Steps,1,1,0,4,49389,49389
27653354,270231,82684,87814,311.0,Equation Solving Two or Fewer Steps,1,1,0,4,18093,18093
27653673,270232,82684,97591,311.0,Equation Solving Two or Fewer Steps,0,2,3,3,73108,91857
27654548,270232,82684,97615,311.0,Equation Solving Two or Fewer Steps,0,1,0,3,39984,40156
27654859,270232,82684,97616,311.0,Equation Solving Two or Fewer Steps,0,20,1,1,13406,312492
27657666,270233,82684,108142,312.0,Equation Solving More Than Two Steps,0,0,0,0,81045,81045
27658127,270233,82684,108143,312.0,Equation Solving More Than Two Steps,0,6,0,0,52076,380689
27660342,270234,82684,107717,311.0,Equation Solving Two or Fewer Steps,0,0,0,0,13516,13516
27661354,270236,82684,88343,311.0,Equation Solving Two or Fewer Steps,0,1,3,3,4328,18672
27661666,270236,82684,88362,311.0,Equation Solving Two or Fewer Steps,0,5,3,3,9000,63078
27662130,270236,82684,88385,311.0,Equation Solving Two or Fewer Steps,0,5,3,3,10109,36750
27662520,270236,82684,88351,311.0,Equation Solving Two or Fewer Steps,0,1,3,3,12249,20140
27662865,270236,82684,88326,311.0,Equation Solving Two or Fewer Steps,0,1,3,3,22218,30843
27663183,270236,82684,88338,311.0,Equation Solving Two or Fewer Steps,0,3,3,3,22609,44015
27663596,270236,82684,88384,311.0,Equation Solving Two or Fewer Steps,0,2,3,3,18984,36890
28085062,269369,83112,59868,77.0,Finding Percents,0,9,0,5,129625,328626
28085987,269369,83112,59929,77.0,Finding Percents,1,1,0,5,65392,65392
28086157,269369,83112,59877,77.0,Finding Percents,1,1,0,5,33064,33064
28086308,269369,83112,59952,77.0,Finding Percents,0,6,5,5,17641,148487
28086837,269369,83112,59946,77.0,Finding Percents,1,1,0,5,29000,29000
28087048,269370,83112,53527,82.0,Scientific Notation,1,1,0,2,160753,160753
28087833,269371,83112,56321,5.0,Number Line,0,1,4,4,68611,78502
28087833,269371,83112,56321,375.0,Solving Inequalities,0,1,4,4,68611,78502
28088182,269372,83112,79047,51.0,Ordering Integers,0,3,0,0,261896,265380
28088182,269372,83112,79047,53.0,Ordering Real Numbers,0,3,0,0,261896,265380
28088182,269372,83112,79047,75.0,Square Root,0,3,0,0,261896,265380
28088999,269372,83112,79027,51.0,Ordering Integers,0,2,0,4,43610,45375
28088999,269372,83112,79027,53.0,Ordering Real Numbers,0,2,0,4,43610,45375
28088999,269372,83112,79027,75.0,Square Root,0,2,0,4,43610,45375
28089169,269372,83112,79038,51.0,Ordering Integers,0,2,0,1,7078,8922
28089169,269372,83112,79038,53.0,Ordering Real Numbers,0,2,0,1,7078,8922
28089169,269372,83112,79038,75.0,Square Root,0,2,0,1,7078,8922
28089203,269372,83112,79074,51.0,Ordering Integers,0,4,0,1,7078,11969
28089203,269372,83112,79074,53.0,Ordering Real Numbers,0,4,0,1,7078,11969
28089203,269372,83112,79074,75.0,Square Root,0,4,0,1,7078,11969
28089248,269372,83112,78932,51.0,Ordering Integers,1,1,0,1,95564,95564
28089248,269372,83112,78932,53.0,Ordering Real Numbers,1,1,0,1,95564,95564
28089248,269372,83112,78932,75.0,Square Root,1,1,0,1,95564,95564
28089534,269372,83112,78910,51.0,Ordering Integers,0,2,0,0,83627,85736
28089534,269372,83112,78910,53.0,Ordering Real Numbers,0,2,0,0,83627,85736
28089534,269372,83112,78910,75.0,Square Root,0,2,0,0,83627,85736
28089975,269372,83112,78954,51.0,Ordering Integers,0,3,0,7,5203,8438
28089975,269372,83112,78954,53.0,Ordering Real Numbers,0,3,0,7,5203,8438
28089975,269372,83112,78954,75.0,Square Root,0,3,0,7,5203,8438
28090311,269373,83112,68558,21.0,Interior Angles Figures with More than 3 Sides,0,0,0,0,60517,60517
28090311,269373,83112,68558,22.0,Interior Angles Triangle,0,0,0,0,60517,60517
28091311,269373,83112,68794,21.0,Interior Angles Figures with More than 3 Sides,1,1,0,0,67204,67204
28091311,269373,83112,68794,22.0,Interior Angles Triangle,1,1,0,0,67204,67204
28091660,269373,83112,68546,21.0,Interior Angles Figures with More than 3 Sides,1,1,0,0,75580,75580
28091660,269373,83112,68546,22.0,Interior Angles Triangle,1,1,0,0,75580,75580
28092015,269373,83112,69122,21.0,Interior Angles Figures with More than 3 Sides,0,0,0,0,54142,54142
28092015,269373,83112,69122,22.0,Interior Angles Triangle,0,0,0,0,54142,54142
24311218,266596,83249,53312,51.0,Ordering Integers,1,1,0,5,33901,33901
24311551,266596,83249,53279,51.0,Ordering Integers,0,14,3,3,121683,285752
24313496,266596,83249,53282,51.0,Ordering Integers,1,1,0,3,22427,22427
24313720,266596,83249,53302,51.0,Ordering Integers,1,1,0,5,22829,22829
24313929,266596,83249,53323,51.0,Ordering Integers,1,1,0,3,21121,21121
24314572,266597,83249,66682,51.0,Ordering Integers,0,2,0,4,18106,20450
24314731,266597,83249,66695,51.0,Ordering Integers,1,1,0,0,3832,3832
24315064,266597,83249,66576,51.0,Ordering Integers,1,1,0,4,6256,6256
24315105,266597,83249,66626,51.0,Ordering Integers,1,1,0,4,3801,3801
24315153,266597,83249,66589,51.0,Ordering Integers,1,1,0,2,3545,3545
24315186,266597,83249,66654,51.0,Ordering Integers,1,1,0,4,2968,2968
25394418,266598,83249,84902,277.0,Addition and Subtraction Integers,0,1,3,3,25988,39390
25395869,266598,83249,89748,277.0,Addition and Subtraction Integers,1,1,0,3,12882,12882
25395876,266598,83249,89703,277.0,Addition and Subtraction Integers,1,1,0,4,22018,22018
25395883,266598,83249,89755,277.0,Addition and Subtraction Integers,1,1,0,3,6442,6442
25395891,266598,83249,89741,277.0,Addition and Subtraction Integers,1,1,0,3,8507,8507
25397192,266598,83249,84903,277.0,Addition and Subtraction Integers,1,1,0,3,15272,15272
25399817,266599,83249,89965,277.0,Addition and Subtraction Integers,0,2,0,2,6535,20391
25400159,266599,83249,89855,277.0,Addition and Subtraction Integers,0,4,3,3,13681,52775
25400948,266599,83249,89942,277.0,Addition and Subtraction Integers,1,1,0,2,9266,9266
25401119,266599,83249,89824,277.0,Addition and Subtraction Integers,0,4,3,3,20881,57057
26392404,266599,83249,89887,277.0,Addition and Subtraction Integers,0,1,1,3,100595,111538
26393170,266599,83249,89888,277.0,Addition and Subtraction Integers,1,1,0,3,8365,8365
26393233,266599,83249,89883,277.0,Addition and Subtraction Integers,1,1,0,3,11982,11982
26393351,266599,83249,89898,277.0,Addition and Subtraction Integers,1,1,0,3,27245,27245
26393604,266599,83249,89828,277.0,Addition and Subtraction Integers,1,1,0,3,5502,5502
26393692,266599,83249,89891,277.0,Addition and Subtraction Integers,1,1,0,3,5917,5917
26396434,266600,83249,53942,277.0,Addition and Subtraction Integers,0,3,4,4,4656,42423
26396909,266600,83249,53894,277.0,Addition and Subtraction Integers,0,4,0,3,8139,54372
26397388,266600,83249,53893,277.0,Addition and Subtraction Integers,1,1,0,3,8853,8853
26397627,266600,83249,53842,277.0,Addition and Subtraction Integers,1,1,0,4,27173,27173
26397882,266600,83249,53852,277.0,Addition and Subtraction Integers,1,1,0,4,10726,10726
26398194,266600,83249,53956,277.0,Addition and Subtraction Integers,0,3,2,2,6054,24662
26398397,266600,83249,53926,277.0,Addition and Subtraction Integers,1,1,0,4,7940,7940
26398461,266600,83249,53902,277.0,Addition and Subtraction Integers,1,1,0,3,23363,23363
27193024,266600,83249,53960,277.0,Addition and Subtraction Integers,1,1,0,2,51751,51751
27193555,266600,83249,53896,277.0,Addition and Subtraction Integers,1,1,0,3,7274,7274
27193622,266600,83249,53863,277.0,Addition and Subtraction Integers,0,4,2,3,49828,86540
27194439,266600,83249,53959,277.0,Addition and Subtraction Integers,1,1,0,2,56821,56821
27194934,266600,83249,53964,277.0,Addition and Subtraction Integers,1,1,0,2,7838,7838
27195022,266600,83249,53833,277.0,Addition and Subtraction Integers,0,3,0,4,15609,25985
27195283,266600,83249,53910,277.0,Addition and Subtraction Integers,1,1,0,3,5482,5482
27195379,266600,83249,53967,277.0,Addition and Subtraction Integers,1,1,0,2,8501,8501
27195513,266600,83249,53881,277.0,Addition and Subtraction Integers,0,1,1,3,5021,11363
27195641,266600,83249,53962,277.0,Addition and Subtraction Integers,1,1,0,2,5607,5607
28148288,266600,83249,53871,277.0,Addition and Subtraction Integers,0,1,3,3,179432,187698
28149648,266600,83249,53870,277.0,Addition and Subtraction Integers,0,9,2,3,76381,165390
28151438,266600,83249,53841,277.0,Addition and Subtraction Integers,0,5,4,4,20277,62917
28152002,266600,83249,53851,277.0,Addition and Subtraction Integers,0,1,4,4,348970,355454
28518299,266602,83249,90591,279.0,Multiplication and Division Integers,0,1,0,0,59189,59202
28519234,266602,83249,90524,279.0,Multiplication and Division Integers,0,0,0,0,293173,293173
28520736,266602,83249,90645,279.0,Multiplication and Division Integers,1,1,0,0,7857,7857
28520816,266602,83249,90329,279.0,Multiplication and Division Integers,0,1,0,0,23114,23127
30922302,266600,83249,53975,277.0,Addition and Subtraction Integers,0,1,2,2,569468,574267
30924151,266600,83249,53844,277.0,Addition and Subtraction Integers,0,1,4,4,1756,6827
30924190,266600,83249,53927,277.0,Addition and Subtraction Integers,0,1,4,8,42213,50068
30924362,266600,83249,53925,277.0,Addition and Subtraction Integers,0,0,1,4,196293,196293
28230095,270684,83278,97667,311.0,Equation Solving Two or Fewer Steps,0,2,3,3,24965,45677
28230316,270684,83278,97555,311.0,Equation Solving Two or Fewer Steps,0,0,0,3,24052,24052
28230383,270684,83278,97556,311.0,Equation Solving Two or Fewer Steps,0,3,0,0,23773,35253
28230512,270684,83278,97557,311.0,Equation Solving Two or Fewer Steps,1,1,0,0,42022,42022
28230740,270684,83278,97558,311.0,Equation Solving Two or Fewer Steps,0,2,3,3,17270,31590
28230926,270684,83278,97663,311.0,Equation Solving Two or Fewer Steps,0,1,0,3,17707,17720
28231012,270684,83278,97664,311.0,Equation Solving Two or Fewer Steps,1,1,0,0,45102,45102
28231196,270684,83278,97665,311.0,Equation Solving Two or Fewer Steps,1,1,0,0,28327,28327
28231352,270684,83278,97666,311.0,Equation Solving Two or Fewer Steps,0,1,2,2,10963,15942
28231412,270684,83278,97675,311.0,Equation Solving Two or Fewer Steps,0,0,0,3,41313,41313
28231597,270684,83278,97676,311.0,Equation Solving Two or Fewer Steps,1,1,0,1,14375,14375
28231632,270684,83278,97677,311.0,Equation Solving Two or Fewer Steps,1,1,0,0,25782,25782
28231755,270684,83278,97678,311.0,Equation Solving Two or Fewer Steps,0,5,2,2,7951,111561
28232220,270684,83278,97723,311.0,Equation Solving Two or Fewer Steps,0,2,3,3,25708,39013
28232379,270684,83278,97635,311.0,Equation Solving Two or Fewer Steps,0,1,2,3,21589,40406
28232507,270684,83278,97623,311.0,Equation Solving Two or Fewer Steps,0,1,2,3,22366,29518
28232692,270684,83278,97611,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,11143,11143
28232773,270684,83278,97627,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,39822,39822
28232948,270684,83278,97579,311.0,Equation Solving Two or Fewer Steps,0,0,0,3,91813,91813
28233352,270684,83278,97580,311.0,Equation Solving Two or Fewer Steps,1,1,0,1,7813,7813
28233389,270684,83278,97581,311.0,Equation Solving Two or Fewer Steps,1,1,0,0,12839,12839
28233440,270684,83278,97582,311.0,Equation Solving Two or Fewer Steps,0,1,1,1,8333,13751
28233511,270684,83278,97743,311.0,Equation Solving Two or Fewer Steps,0,0,0,3,131380,131380
28234074,270684,83278,97744,311.0,Equation Solving Two or Fewer Steps,1,1,0,0,11143,11143
28234130,270684,83278,97745,311.0,Equation Solving Two or Fewer Steps,1,1,0,0,41279,41279
28234275,270684,83278,97746,311.0,Equation Solving Two or Fewer Steps,0,1,2,3,3179,12870
28234323,270684,83278,97679,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,16597,16597
28234393,270684,83278,97563,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,37984,37984
28234528,270684,83278,97639,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,18119,18119
28234603,270684,83278,97619,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,66943,66943
28234937,270684,83278,97551,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,28223,28223
28235037,270684,83278,97531,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,69711,69711
28235226,270684,83278,97567,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,18864,18864
28235285,270684,83278,97703,311.0,Equation Solving Two or Fewer Steps,0,3,3,3,50822,73143
28235539,270684,83278,97583,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,63394,63394
28235724,270684,83278,97759,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,41847,41847
28235845,270684,83278,97650,311.0,Equation Solving Two or Fewer Steps,0,1,0,3,77158,77171
28236013,270684,83278,97652,311.0,Equation Solving Two or Fewer Steps,1,1,0,4,22262,22262
28236064,270684,83278,97653,311.0,Equation Solving Two or Fewer Steps,1,1,0,2,17631,17631
28236143,270684,83278,97654,311.0,Equation Solving Two or Fewer Steps,1,1,0,2,13480,13480
28236177,270684,83278,97643,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,13205,13205
28236206,270684,83278,97599,311.0,Equation Solving Two or Fewer Steps,1,1,0,3,12216,12216
24343548,266596,83292,53265,51.0,Ordering Integers,0,3,0,3,29088,128533
24344263,266596,83292,53313,51.0,Ordering Integers,1,1,0,5,23289,23289
24344392,266596,83292,53330,51.0,Ordering Integers,1,1,0,3,7243,7243
24344435,266596,83292,53321,51.0,Ordering Integers,1,1,0,5,36259,36259
24344668,266596,83292,53319,51.0,Ordering Integers,1,1,0,5,11522,11522
24344771,266596,83292,53299,51.0,Ordering Integers,1,1,0,5,7185,7185
24344887,266597,83292,66701,51.0,Ordering Integers,1,1,0,1,12156,12156
24344988,266597,83292,66635,51.0,Ordering Integers,0,2,0,1,9274,11714
24345083,266597,83292,66616,51.0,Ordering Integers,1,1,0,4,5531,5531
24345140,266597,83292,66606,51.0,Ordering Integers,0,2,0,4,10371,12187
24345228,266597,83292,66714,51.0,Ordering Integers,1,1,0,3,7106,7106
24345296,266597,83292,66634,51.0,Ordering Integers,1,1,0,4,13706,13706
24345417,266597,83292,66655,51.0,Ordering Integers,1,1,0,4,24090,24090
24345567,266597,83292,66642,51.0,Ordering Integers,1,1,0,1,10850,10850
24345647,266597,83292,66572,51.0,Ordering Integers,1,1,0,4,13082,13082
24345834,266598,83292,89723,277.0,Addition and Subtraction Integers,0,2,0,3,22115,34968
24346294,266598,83292,89731,277.0,Addition and Subtraction Integers,0,10,1,3,34529,150590
24346869,266598,83292,89704,277.0,Addition and Subtraction Integers,0,2,0,4,19772,99480
26390951,266598,83292,89720,277.0,Addition and Subtraction Integers,1,1,0,3,21916,21916
26391076,266598,83292,89745,277.0,Addition and Subtraction Integers,1,1,0,3,17973,17973
26391215,266598,83292,89667,277.0,Addition and Subtraction Integers,1,1,0,4,46589,46589
26391594,266598,83292,89753,277.0,Addition and Subtraction Integers,1,1,0,3,20440,20440
26391861,266599,83292,89823,277.0,Addition and Subtraction Integers,1,1,0,3,30282,30282
26392157,266599,83292,89947,277.0,Addition and Subtraction Integers,1,1,0,2,10621,10621
26392251,266599,83292,89865,277.0,Addition and Subtraction Integers,1,1,0,3,12917,12917
26392351,266599,83292,89961,277.0,Addition and Subtraction Integers,1,1,0,2,35645,35645
26392551,266599,83292,89918,277.0,Addition and Subtraction Integers,1,1,0,4,10973,10973
26392705,266600,83292,53899,277.0,Addition and Subtraction Integers,0,4,0,3,10213,29766
26392973,266600,83292,53936,277.0,Addition and Subtraction Integers,1,1,0,4,11252,11252
26393099,266600,83292,53964,277.0,Addition and Subtraction Integers,1,1,0,2,10365,10365
26393180,266600,83292,53866,277.0,Addition and Subtraction Integers,1,1,0,6,20879,20879
26393318,266600,83292,53928,277.0,Addition and Subtraction Integers,0,2,0,4,12269,13957
26393446,266600,83292,53897,277.0,Addition and Subtraction Integers,1,1,0,3,50580,50580
26393972,266600,83292,53954,277.0,Addition and Subtraction Integers,1,1,0,2,6877,6877
26394044,266600,83292,53879,277.0,Addition and Subtraction Integers,1,1,0,3,13397,13397
26394187,266600,83292,53846,277.0,Addition and Subtraction Integers,1,1,0,4,13364,13364
26394326,266600,83292,53851,277.0,Addition and Subtraction Integers,1,1,0,4,10317,10317
26394513,266601,83292,54397,279.0,Multiplication and Division Integers,1,1,0,0,50833,50833
26395074,266601,83292,54202,279.0,Multiplication and Division Integers,1,1,0,0,13445,13445
26395219,266601,83292,54349,279.0,Multiplication and Division Integers,1,1,0,0,10349,10349
26395344,266601,83292,54259,279.0,Multiplication and Division Integers,1,1,0,0,36685,36685
26395713,266601,83292,54316,279.0,Multiplication and Division Integers,1,1,0,0,27557,27557
26396350,266602,83292,90479,279.0,Multiplication and Division Integers,1,1,0,0,10546,10546
26396499,266602,83292,90392,279.0,Multiplication and Division Integers,1,1,0,0,13372,13372
26396627,266602,83292,90658,279.0,Multiplication and Division Integers,1,1,0,0,15421,15421
26396824,266602,83292,90692,92.0,Pattern Finding ,0,12,0,3,35908,91988
27197140,267350,83292,54011,278.0,Addition and Subtraction Positive Decimals,0,1,0,0,12024,12037
27198294,266609,83292,58819,280.0,Addition and Subtraction Fractions,0,2,0,3,16880,40090
28147587,266608,83292,86546,280.0,Addition and Subtraction Fractions,0,3,1,4,93337,115213
28148875,267353,83292,53020,49.0,Ordering Positive Decimals,1,1,0,0,17890,17890
28149083,267353,83292,52996,49.0,Ordering Positive Decimals,1,1,0,0,51427,51427
28149571,267353,83292,52825,49.0,Ordering Positive Decimals,1,1,0,4,6580,6580
28149647,267353,83292,53014,49.0,Ordering Positive Decimals,1,1,0,0,29635,29635
28149939,267353,83292,52885,49.0,Ordering Positive Decimals,1,1,0,0,8773,8773
28151491,266609,83292,58825,280.0,Addition and Subtraction Fractions,1,1,0,3,36427,36427
28151824,266609,83292,58821,280.0,Addition and Subtraction Fractions,1,1,0,3,23100,23100
28152035,266609,83292,58827,280.0,Addition and Subtraction Fractions,1,1,0,3,16092,16092
28152384,266609,83292,58803,280.0,Addition and Subtraction Fractions,1,1,0,3,13645,13645
28152531,266609,83292,58799,280.0,Addition and Subtraction Fractions,1,1,0,3,5236,5236
28153661,267352,83292,85750,49.0,Ordering Positive Decimals,1,1,0,4,98351,98351
28154539,267352,83292,85723,49.0,Ordering Positive Decimals,1,1,0,4,4980,4980
28154625,267352,83292,85692,49.0,Ordering Positive Decimals,1,1,0,4,4437,4437
28154759,267352,83292,85728,49.0,Ordering Positive Decimals,1,1,0,4,37378,37378
28155088,267352,83292,85709,49.0,Ordering Positive Decimals,1,1,0,4,6747,6747
28155391,266606,83292,97836,50.0,Ordering Fractions,0,1,0,0,6730,6743
28155713,266614,83292,61109,47.0,Conversion of Fraction Decimals Percents,0,2,0,5,22344,24248
28517143,267346,83292,109008,77.0,Finding Percents,0,1,0,0,22474,22487
28517284,267346,83292,108933,77.0,Finding Percents,0,1,0,0,28482,28494
28517613,266606,83292,97880,50.0,Ordering Fractions,0,1,0,0,9984,9996
28517731,266605,83292,86233,65.0,Least Common Multiple,0,3,0,4,124525,145940
25394666,266596,83309,53322,51.0,Ordering Integers,0,2,0,5,42267,48122
25395340,266596,83309,53285,51.0,Ordering Integers,0,1,1,3,14131,29995
25395788,266596,83309,53305,51.0,Ordering Integers,1,1,0,5,9056,9056
25395965,266596,83309,53266,51.0,Ordering Integers,1,1,0,3,42897,42897
25396629,266596,83309,53275,51.0,Ordering Integers,1,1,0,3,8729,8729
25396773,266596,83309,53300,51.0,Ordering Integers,1,1,0,5,12896,12896
25397024,266596,83309,53331,51.0,Ordering Integers,1,1,0,3,10272,10272
25397363,266597,83309,66713,51.0,Ordering Integers,1,1,0,1,11066,11066
25397527,266597,83309,66649,51.0,Ordering Integers,1,1,0,4,8369,8369
25397677,266597,83309,66569,51.0,Ordering Integers,1,1,0,4,15049,15049
25397925,266597,83309,66693,51.0,Ordering Integers,1,1,0,1,3904,3904
25397993,266597,83309,66704,51.0,Ordering Integers,1,1,0,0,3192,3192
25398235,266598,83309,89734,277.0,Addition and Subtraction Integers,0,3,0,3,54757,63997
25399186,266598,83309,89669,277.0,Addition and Subtraction Integers,1,1,0,4,9904,9904
25399359,266598,83309,89744,277.0,Addition and Subtraction Integers,1,1,0,3,7521,7521
25399471,266598,83309,89750,277.0,Addition and Subtraction Integers,1,1,0,3,11233,11233
25401105,266598,83309,89706,277.0,Addition and Subtraction Integers,1,1,0,4,7337,7337
25401252,266598,83309,89736,277.0,Addition and Subtraction Integers,1,1,0,3,5325,5325
25401876,266599,83309,89851,277.0,Addition and Subtraction Integers,1,1,0,3,12534,12534
25402097,266599,83309,89903,277.0,Addition and Subtraction Integers,1,1,0,3,9357,9357
25402287,266599,83309,89915,277.0,Addition and Subtraction Integers,1,1,0,4,28303,28303
25402694,266599,83309,89936,277.0,Addition and Subtraction Integers,1,1,0,4,26358,26358
25403038,266599,83309,89967,277.0,Addition and Subtraction Integers,1,1,0,2,15714,15714
25404336,266600,83309,53866,277.0,Addition and Subtraction Integers,1,1,0,6,12076,12076
25404591,266600,83309,53896,277.0,Addition and Subtraction Integers,0,2,0,3,23750,31910
25405142,266600,83309,53839,277.0,Addition and Subtraction Integers,1,1,0,4,29766,29766
25405649,266600,83309,53843,277.0,Addition and Subtraction Integers,1,1,0,4,20688,20688
25405990,266600,83309,53930,277.0,Addition and Subtraction Integers,0,6,2,4,8669,63196
25407147,266600,83309,53910,277.0,Addition and Subtraction Integers,0,2,0,3,9245,23613
25407566,266600,83309,53902,277.0,Addition and Subtraction Integers,1,1,0,3,15477,15477
25407818,266600,83309,53841,277.0,Addition and Subtraction Integers,1,1,0,4,69773,69773
25408851,266600,83309,53895,277.0,Addition and Subtraction Integers,0,2,0,3,5522,6491
25408957,266600,83309,53834,277.0,Addition and Subtraction Integers,1,1,0,4,9270,9270
26392152,266600,83309,53842,277.0,Addition and Subtraction Integers,0,4,0,4,101268,123823
26393423,266600,83309,53963,277.0,Addition and Subtraction Integers,0,2,0,2,9851,14715
26393588,266600,83309,53955,277.0,Addition and Subtraction Integers,1,1,0,2,4753,4753
26393717,266600,83309,53864,277.0,Addition and Subtraction Integers,1,1,0,3,23054,23054
26394872,266600,83309,53937,277.0,Addition and Subtraction Integers,1,1,0,4,13198,13198
26395283,266600,83309,53904,277.0,Addition and Subtraction Integers,0,3,0,3,11179,21236
26395520,266600,83309,53844,277.0,Addition and Subtraction Integers,1,1,0,4,43248,43248
