id,review,clean_review,rating,sentiment,clean_word_count
10744,Great idea and syllabus.The videos are too short and missing some explanations.,great idea syllabus video short miss explanation,3,Neutral,7
84879,excellent setup nice with the additional video's!!!,excellent setup nice additional video,5,Positive,5
76684,"Very good beginners course! Short, easy to understand lectures that teach you the basics of Python Programming.",good beginner course short easy understand lecture teach basic python program,5,Positive,11
63373,"Awesome collaborative apps that you can see and learn about it, reactive apps done with Meteor.js.",awesome collaborative apps see learn reactive apps do meteor,5,Positive,9
95433,"The instructor is warm and seems pretty interested.Content is way too minimal though and it's not enough to prepare the student for the assessments.A lot of searching is required in order to arrive at the solution which more often than not is not the most optimum one. Forums are only supported by fellow students and staff's involvement is next to zero in there. Even threads that deal with clarifying questions were not answered by the staff.I understand that this way enforces community building and helping fellow students, but staff's participation would be highly appreciated.",instructor warm seem pretty interest content way minimal though enough prepare student assessment lot search require order arrive solution often optimum one forum support fellow student staff involvement next zero even thread deal clarify question answer staff understand way enforce community build help fellow student staff participation would highly appreciate,3,Neutral,50
1847,Solid introduction - slightly disjointed and fairly boring presentation.,solid introduction slightly disjoint fairly bore presentation,3,Neutral,7
6728,Instructor is amazing! The best!,instructor amaze best,5,Positive,3
94645,"The course is not bad, but the information of the slides doesn't gives you much information to solve the questions. You have to go to other resources to solve the math questions.The simulations are OK, very practical and comprehensive but there is no math information about the movement or equations of motion on the slides, off course, if you have the matlab code you can do reverse engineering and aim the goal. If you expect to learn about robotics motion and mobility you have to go to other books of these themes.There are too much questions in my opinion and are tedious to solve or answer.",course bad information slide give much information solve question resource solve math question simulation practical comprehensive math information movement equation motion slide course matlab code reverse engineer aim goal expect learn robotics motion mobility book theme much question opinion tedious solve answer,3,Neutral,42
50807,Decent introduction course.Without the rest it is useless in my opinion.So only take in case you want to follow the entire learning path.,decent introduction course without rest useless opinion take case want follow entire learn path,3,Neutral,14
43368,I guarantee you will get powerful mental tools that can visibly improve your efficiency and effectiveness in learning.,guarantee get powerful mental tool visibly improve efficiency effectiveness learn,5,Positive,10
21697,"The course touches the topic very lightly. There are transitioning economies around the globe in dire need of start ups and the overall entrepreneurship spirit of Silicon Valley. I wish the course had provided deeper knowledge on this particular subject, specially focused on The Americas.",course touch topic lightly transition economy around globe dire need start up overall entrepreneurship spirit silicon valley wish course provide deeper knowledge particular subject specially focus america,2,Negative,27
7934,"Great course, i love the way how you explain",great course love way explain,5,Positive,5
68769,"would vastly prefer if this was taught using sckit-learn and pandas, given their broader use.",would vastly prefer teach use sckit learn panda give broader use,3,Neutral,11
18825,The grader functionality is bullshit. Working code needs to be fitted to the way its excepted to be.,grader functionality bullshit work code need fit way except,2,Negative,9
44312,Clear explanations and well-paced.,clear explanation well pace,5,Positive,4
52358,Bad content and instructor. no logistic in place. if you are planning to pay to get certificate. I would suggest look else where. my $279 are stuck in here and they don't reply to forum posts.,bad content instructor logistic place plan pay get certificate would suggest look else stick reply forum post,1,Negative,17
21858,"Lectures and other material just don't cover the information needed in the course project. Majority of the learning has to be done outside of this course, in order to pass the course project.I cannot recommend this course anyone who is not deeply familiar with the topic already. The course project is truly frustrating!",lecture material cover information need course project majority learn do outside course order pas course project recommend course anyone deeply familiar topic already course project truly frustrate,1,Negative,27
97900,This course starts quite well but it´s awful at finish,course start quite well awful finish,3,Neutral,6
22006,This is just because of the unclarity of the final assignment.,unclarity final assignment,1,Negative,3
78501,this course is suitable for beginning,course suitable begin,2,Negative,3
94887,"The lectures were done well. The tests should have more ""Real world scenario"" questions, then just asking about specifics terms used in a given process",lecture do well test real world scenario question ask specific term use give process,3,Neutral,14
10061,"Interesting subject matter, but offered in an insufficient way. Bad transcripts, for example: AND THE POTENTIAL IMPACT COULD BE SERIOUS FOR LOCAL POPULATIONS AND THE GLOBAL COMMUNIST, THAT MEANS YOU – am I a global communist? And quizzes with questions that cannot be answered from the course texts. There are far better courses on this subject, from the University of Alberta (Coursera) or the University of British Columbia (edX).",interest subject matter offer insufficient way bad transcript example potential impact could serious local population global communist mean global communist quiz question answer course text far better course subject university alberta coursera university british columbia edx,3,Neutral,36
38352,"This course was a blast! It dived a bit deeper into Unity compared to ""Introduction to Game Development"", the course outline and steps worked great and I learned a lot.",course blast dive bite deeper unity compare introduction game development course outline step work great learn lot,5,Positive,17
16204,Complete waste of time. I could learn the interview skls anywhere.,complete waste time could learn interview skls anywhere,1,Negative,8
12063,The course is very good!,course good,5,Positive,2
105212,"I found that the portion of the class that taught story-telling was painfully over simplified. I learned nothing and felt no challenge whatsoever, in fact, I felt as though I was rehashing information from a 9th grade English class (no hyperbole). The other component of this class was learning how to create documents that you could use to pitch your game to developers. I found this component to be useful, but it could have easily been compressed into a single week if not a single lecture. There is no real accountability when it comes to grading work, as work is peer graded and students grade capriciously without regard for the criteria laid out in the lecture. In other words, most students responded to how cool or interesting they found my assignments, without regard for the weekly lecture or the grading criteria. It often felt as though the lectures didn't matter at all. Right when the class begins to introduce a more robust tour of laying out a game story, it suddenly ends. This class is only useful to students who are interested in an area of game design besides writing and who are taking the whole series anyway. If you are seriously interested in writing, this class will have little value for you and I would recommend skipping it.",find portion class teach story tell painfully simplify learn nothing felt challenge whatsoever fact felt though rehash information grade english class hyperbole component class learn create document could use pitch game developer find component useful could easily compress single week single lecture real accountability come grade work work peer grade student grade capriciously without regard criterion lay lecture word student respond cool interest find assignment without regard weekly lecture grade criterion often felt though lecture matter right class begin introduce robust tour lay game story suddenly end class useful student interest area game design besides write take whole series anyway seriously interest write class little value would recommend skip,2,Negative,109
52339,waste of time and money,waste time money,1,Negative,3
99932,$35 for this? duh,duh,1,Negative,1
6646,"I was looking forward to starting this course, but so far, checking through the delivery of the first 4 weeks, I can't see spending time voluntarily following this. There is no doubt a lot of work put into this, but it is painful to take part, so no thanks for me.",look forward start course far check delivery first week see spend time voluntarily follow doubt lot work put painful take part thank,1,Negative,22
52861,"a little dry and boring,but it's very useful",little dry bore useful,3,Neutral,4
20576,"A example of the Capstone quiz, could made this course best. I suggest to give example of a business idea analysis and also lecture on it.",example capstone quiz could make course best suggest give example business idea analysis also lecture,3,Neutral,15
51772,Some of the videos weren't as clear as the previous course's videos. I suggest less gimmicks and more focus on learning the history. I will admit there were times I was lost on the quizzes because the videos weren't clear enough.,video clear previous course video suggest less gimmick focus learn history admit time lose quiz video clear enough,3,Neutral,18
31929,content is good but its not made interesting.,content good make interest,3,Neutral,4
66343,"I have learned so so much, now I can use my Canon 6D",learn much use canon,5,Positive,4
40333,"Really enjoying this course hope you will do more courses on the Space program i.e. Space shuttles etc, and rocket science/maths would be good as well..",really enjoy course hope course space program space shuttle etc rocket science math would good well,5,Positive,16
101716,"Slow videos repeating several times the same thing (not a pedagogical / ""good to fix an idea"" kind of repetition), which makes them hard to follow.However the worst are the exercises: the first time after 3-4 other Coursera Scala related courses where I have to actively check the forums for minute details about what is expected / implied for the solutions to pass the grading.Things like what to do when updating the kmeans and you have duplicates, subtle differences between average and mean, etc. ...In all other courses the expectation of the exercises were sufficiently clear and straight forward that I never had to check the forums to solve them.Also, the code style of the exercises is literally an anti-pattern in idiomatic Scala, against everything learnt in the previous Scala courses: ""var"" all over the place, low level loops like in C or Java, etc. ...",slow video repeat several time thing pedagogical good fix idea kind repetition make hard follow however worst exercise first time coursera scala relate course actively check forum minute detail expect imply solution pas grade thing like update kmeans duplicate subtle difference average mean etc course expectation exercise sufficiently clear straight forward never check forum solve also code style exercise literally anti pattern idiomatic scala everything learn previous scala course var place low level loop like java etc,1,Negative,77
39908,"The class covered a good variety of subjects to learn. There are some key areas of improvement:1) You should build more examples in the lectures. The lectures were short to start with, but adding more examples and passages would have helped.2) Xylophone is perhaps the worst instrument to use to teach this course, especially with the camera facing the front of the xylophone. It was very hard to see what notes were being hit by the mallets (especially when using chords) and therefore it was very difficult to understand (visually) what Gary was doing. I suggest using a keyboard and having the camera shooting from the above of the keyboard (look at how several people have done this on YouTube). This way you can see what notes are being hit, held, and you can see them from a pianist's view.The material was good, but because of the two areas above the teaching was not as effective.",class cover good variety subject learn key area improvement build example lecture lecture short start add example passage would help xylophone perhaps worst instrument use teach course especially camera face front xylophone hard see note hit mallet especially use chord therefore difficult understand visually gary suggest use keyboard camera shoot keyboard look several people do youtube way see note hit hold see pianist view material good two area teach effective,2,Negative,70
47130,Really helpful :) Thanks,really helpful thank,5,Positive,3
47119,Only part 3 was partly interesting and usefull. All the rest is vain.,part partly interest usefull rest vain,1,Negative,6
100148,"The information is probably great, but the instructor speaks way too slowly in the videos and it's very difficult to listen to. I switched to reading it as a transcript but that generates as a .txt file which is also very difficult to read as it's not broken into paragraphs.",information probably great instructor speak way slowly video difficult listen switch read transcript generate txt file also difficult read break paragraph,2,Negative,21
35241,just started so tryen to get a hang of it ill rate better later if i like it but my minds tellen me that im going to be rating you guys 5 stars later in the futer,start tryen get hang ill rate better later like mind tellen go rat guy star later futer,2,Negative,17
90929,The course is awesome in terms of topics covered. But the pace is too fast. moreover the lectures are not comprehensive. It is needed to put more material or refer some notes or books that might help,course awesome term topic cover pace fast moreover lecture comprehensive need put material refer note book might help,3,Neutral,18
51065,"I was denied completion of this course because a fellow course taker felt the need to ""grade"" unfairly. I suggest all ""peers"" keep in mind we are here to learn not to be judge so critically. The spirit of the course was destroyed by a thoughtless action. If you wish to be critical that's fine but at least have the courage to leave feedback for me to review. Coward.",deny completion course fellow course taker felt need grade unfairly suggest peer keep mind learn judge critically spirit course destroy thoughtless action wish critical fine least courage leave feedback review coward,1,Negative,31
54989,"Can't say I am in any way not satisfied with the course, but here are a few personal feelings taking this course: 1. It is basically very straightforward to understand, although some part prof Ng takes extra time to care for some details, which I suspect for some students with solid math/stats foundation will find redundant, but indeed help those who don't a lot. 2. The algorithms introduced in this course are basic but also powerful, and relatively straightforward to understand too. 3. The programming exercises are very carefully designed to help students with the algorithms, while leaving the details of other programming components, which are very very very important to keep students on speed. 4. This course may require a little bit of Object-Oriented Programming language knowledge, and a little bit of calculus and stats to make the studies more smoothly. Thank you so very much prof Ng to have this course shared and this might actually turn out to be one of the most influential series in introduction to machine learning. - By some random fresher in the university",say way satisfy course personal feeling take course basically straightforward understand although part prof take extra time care detail suspect student solid math stats foundation find redundant indeed help lot algorithm introduce course basic also powerful relatively straightforward understand program exercise carefully design help student algorithm leave detail program component important keep student speed course may require little bite object orient program language knowledge little bite calculus stats make study smoothly thank much prof course share might actually turn one influential series introduction machine learn random fresher university,5,Positive,88
48243,Learning how to learn has never been easier and more fun! This course is an invaluable aid to learn ANYTHING. It provides 'know-how' and confidence in your ability to master any subject matter. The techniques provided to deal with procrastination have significantly impacted my life. I am grateful to Coursera and to instructors Terrence Sejnowsi and especially Barbara Oakley for making learning such a pleasure. Thank you!,learn learn never easier fun course invaluable aid learn anything provide know confidence ability master subject matter technique provide deal procrastination significantly impact life grateful coursera instructor terrence sejnowsi especially barbara oakley make learn pleasure thank,5,Positive,36
11850,"Great course! Very concise, yet very informative! Go Slugs!",great course concise yet informative slug,5,Positive,6
32726,"This course was very helpful as it provided us an exposure to the current environment issues and their relation with our economy.It also recommended us to use the alternatives available and briefly described their advantages.Learning the new things from the economies around the world,their development processes and the present scenario their had been shown and explained gorgeously.Overall it was a nice experience with course era and the LUND UNIVERSITY.....;}",course helpful provide exposure current environment issue relation economy also recommend use alternative available briefly describe advantage learn new thing economy around world development process present scenario show explain gorgeously overall nice experience course era lund university,5,Positive,37
83920,A Very Good Course!,good course,5,Positive,2
99793,This course doesn't help much,course help much,2,Negative,3
86041,"The course had many information provided and thanks for that. But there are some things I disliked and I guess by fixing them the course would become much much better.1. The information refers to the PMBOK very often. That is good, as the PMBOK worth (must?) reading for any PM, but it is a bit difficult to understand anything while a teacher just retranslates something, from any book — especially not written by the one — with poor examples. The much better way for lecturer is to explain it by oneself, not by just staying there and repeating what I can read from my display.2. I dislike fixating to any software. Maybe Microsoft Project is a good example, but I am sure not the only one at first, and as I am a Mac person who has personal Macbook and Mac Pro at work I am not going to use Windows only for one application. There are plenty of them these days, the same or just similar. The key is not a software itself but the methodology using in the one. The methodology is worth understanding, for sure.3. Grammar mistakes and misprints. It looks a little strange that no one reviewed the materials: neither on Coursera (I am sure it is not so easy to review every course) nor the creators. I am highly puzzled about how it could be possible: if it is a free course for someone there are also many of those who are paying for the courses, and the courses also represent the University. How the University cannot find someone to check the mistakes before publications? (To be precise there are tiny mistakes related to headers and graphics which make the materials looks untidy).4. Materials production is very poor in details, even for the key ones: typography, colours, thickness of the fonts and lines. There are no contrasts, no highlighting — that looks as a draft, not as a final course worth spending the time, effort and money. If there are no people available to help with producing the materials of a good quality you can ask people from trueowl inc. (the website is trueowl.com and the working email is trueowl@trueowl.com) to help with it. They — we, as I am member of the team — are highly concerned about educational materials and motivated to enhance the quality of the materials, even for free of charge.Anyway I am glad I finished this course, as it gave me understanding which way should I continue with diving deeper into the theme.Thank you!",course many information provide thank thing dislike guess fix course would become much much better information refer pmbok often good pmbok worth must read bite difficult understand anything teacher retranslate something book especially write one poor example much better way lecturer explain oneself stay repeat read display dislike fixate software maybe microsoft project good example sure one first mac person personal macbook mac pro work go use window one application plenty day similar key software methodology use one methodology worth understand sure grammar mistake misprint look little strange one review material neither coursera sure easy review every course creator highly puzzle could possible free course someone also many pay course course also represent university university find someone check mistake publication precise tiny mistake relate header graphic make material look untidy material production poor detail even key one typography colour thickness font line contrast highlight look draft final course worth spend time effort money people available help produce material good quality ask people trueowl inc website trueowl com work email trueowl trueowl com help member team highly concern educational material motivate enhance quality material even free charge anyway glad finish course give understand way continue dive deeper theme thank,3,Neutral,198
94306,"As as standalone course on machine learning, it's probably best to take Andrew Ng's class on Coursera. This course mostly teaches the basic usage of the caret package. It is too short to cover more fundamental topics in machine learning, like how to choose an algorithm based on the problem and the data.I took this class just because I was engaged in the Data Science specialization. I wanted to clear the Capstone project and get the Data Science specialization certificate.",standalone course machine learn probably best take andrew class coursera course mostly teach basic usage caret package short cover fundamental topic machine learn like choose algorithm base problem data take class engage data science specialization want clear capstone project get data science specialization certificate,3,Neutral,44
79808,The course was really elaborate and resourceful. I have already recommended my colleagues to do this course. I am planning to enroll myself into the next course of the Project Management - Budgeting and Scheduling Projects.,course really elaborate resourceful already recommend colleague course plan enroll next course project management budget schedule project,5,Positive,17
24915,"I thought you would learn how to actually create a website, not just how to pick and install a premade wordpress theme.",think would learn actually create website pick install premade wordpress theme,1,Negative,11
16160,"Needs to structured a bit better.Answers to discussions if provided will be very helpful and help analyse situations in the way instructor aims to.The MIT Case readings, not 10min things, thos cases are all like 20 pages+!",need structure bite better answer discussion provide helpful help analyse situation way instructor aim mit case reading min thing tho case like page,3,Neutral,23
13074,it was too much teory and not really data analytics tools.,much teory really data analytics tool,3,Neutral,6
65400,Explanations of concepts are too complex for non-biologist who want to approach the Genomic field,explanation concept complex non biologist want approach genomic field,2,Negative,9
4309,inclination was more towards concept than excel,inclination towards concept excel,3,Neutral,4
64547,"I am giving this 3 stars for one reason. Although the instructor was terrific and the subject matter interesting, you cannot take the quizzes/tests without purchasing the course (I like to test my retention of the material). As I am an elderly and retired audit-only student and have NO interest in getting a certificate or using the course for college credit, I found that off-putting and dropped the class. Hopefully, other Coursera courses are not going to adopt the same requirement.",give star one reason although instructor terrific subject matter interest take quiz test without purchase course like test retention material elderly retire audit student interest get certificate use course college credit find put drop class hopefully coursera course go adopt requirement,3,Neutral,41
98806,"Great introductory course, however, there are some anti-patterns taught (e.g. mongodb unbounded arrays). Also, there is no testing frameworks used - and this is a big missing element for modern careers in web development.",great introductory course however anti pattern teach mongodb unbounded array also test framework use big miss element modern career web development,3,Neutral,21
98199,This is a joke right?5 minutes long videos with questions after it shall teach me effective?!you guys are ridiculous!,joke right minute long video question shall teach effective guy ridiculous,1,Negative,11
94212,I like initial courses like Exploratory Data Analysis but later on it got harder to follow the lectures. A lot of topics were just rushed through and little effort was made to make them engaging or interesting.,like initial course like exploratory data analysis later get harder follow lecture lot topic rush little effort make make engage interest,3,Neutral,21
71332,"Good material, but the lecture format was very dry and composed primarily of long videos.",good material lecture format dry compose primarily long video,3,Neutral,9
94552,"Excellent course, I really learned a lot and recommend it to everyone who studies film or for those who love cinema.",excellent course really learn lot recommend everyone study film love cinema,5,Positive,11
79201,Too abstract with too much general information,abstract much general information,3,Neutral,4
3523,"This course covers the basic ground about approximation algorithms and would be very valuable for a practitioner, but seems designed for people who already know the materials and is more theoretical than applied.Lectures are very abstract --with a description of the problem and a formal description of the solution--, there are few examples with step-by-step tracing of algorithms --that is how the algorithm actually works to solve the problem--, and a significant amount of expertise is assumed --so much so, that you wouldn't need this course. For example, there are questions about ""approximation ratio"", but it is not explained. This seems like something that is inherent to approximation algorithms, but is only asked in the exams/project, and is not even mentioned in the lectures. Similar issues abound around the course.",course cover basic grind approximation algorithm would valuable practitioner seem design people already know material theoretical apply lecture abstract description problem formal description solution example step step trace algorithm algorithm actually work solve problem significant amount expertise assume much need course example question approximation ratio explain seem like something inherent approximation algorithm ask exam project even mention lecture similar issue abound around course,2,Negative,63
29996,Thank you for not putting writers in a box! This class is amazing!,thank put writer box class amaze,5,Positive,6
7584,"Nice and clear course, but the level is not university level...",nice clear course level university level,3,Neutral,6
27724,"This course is really brilliant, Professor Lagerstrom ( I hope I have spelt the name correctly ) really knows the subject, a superb lecturer.",course really brilliant professor lagerstrom hope spell name correctly really know subject superb lecturer,5,Positive,14
2896,Well structured courseCourse material download as a summary would be great (PPT/PDF),well structure coursecourse material download summary would great ppt pdf,3,Neutral,10
43569,Thank you very much. Best course I have ever had!,thank much best course ever,5,Positive,5
16978,"hands on experience based content would have been appreciated, Its a good course.",hand experience base content would appreciate good course,3,Neutral,8
34688,Very hard to understand,hard understand,1,Negative,2
85834,It's a good course. It is very simple. It's just exposition and quizzes. Great for beginners.,good course simple exposition quiz great beginner,3,Neutral,7
44451,"I have learnt some useful tips about how to learn, and have a deeper understanding of our brains.",learn useful tip learn deeper understand brain,4,Positive,7
17840,"Very basic course. If you know about data science, data analysis, or machine learning, you may find this class basic or boring. Good intro course for those who have no prior knowledge",basic course know data science data analysis machine learn may find class basic bore good intro course prior knowledge,3,Neutral,19
13406,I am a developer and know how to create advanced websites. This course has less use for me as in my day job i create sophisticated websites,developer know create advance website course less use day job create sophisticate website,2,Negative,13
14647,This is a great introduction to Data Science.,great introduction data science,5,Positive,4
85289,"Had I taken this course without prior knowledge of the subject, without a doubt I would have quit the course after the first lesson. As it is, I gladly clicked the unenroll button after 5 mins into the start of the instructor's week three video. I honestly don't know why I bothered to continue torturing myself as long as I did.John Holbo makes grasping Plato more complicated than it needs to be. In fact, his lessons are nothing more than useless 'white noise' and ill attempts at humour.I recommend NOT taking this course. It does not offer any enlightenment, but will only obfuscate and turn people off from wanting to understand Plato.",take course without prior knowledge subject without doubt would quit course first lesson gladly click unenroll button min start instructor week three video honestly know bother continue torture long john holbo make grasp plato complicate need fact lesson nothing useless white noise ill attempt humour recommend take course offer enlightenment obfuscate turn people want understand plato,1,Negative,56
77477,"Very thorough. Walks you step by step, but a little too slow and detailed for someone with minimal coding background.",thorough walk step step little slow detail someone minimal cod background,3,Neutral,11
67502,"If you are considering this specialization I would recommend the Andrew Ng course instead and the main reason is that it isn't depend on proprietary ML framework. Despite the good lectures, the assignments don't help you develop the knowledge required for ML developer role.Taking in consideration the permanent postponing the courses delivery, from summer 2016 to summer 2017, finally the most interesting part of the specialization was cancelled. I'm completely disappointed with the specialization learning expirience.",consider specialization would recommend andrew course instead main reason depend proprietary framework despite good lecture assignment help develop knowledge require developer role take consideration permanent postpone course delivery summer summer finally interest part specialization cancel completely disappoint specialization learn expirience,1,Negative,40
44520,"The professor are incredibly good, nice and enthusiastic. The subject of the course should be taught in all schools. A very good course.",professor incredibly good nice enthusiastic subject course teach school good course,5,Positive,11
76673,"Dr. Severance is great. He introduces you to coding in a way that is non-intimidating and feels completely natural within a couple of weeks. Instead of dreading class I found myself excited about attending everyday and was able to progress faster than the course outline due to his extremely clear and supportive teaching method. I'm already reading data from files and it isn't even covered until the next course. If you take this class, read the book and you will do well.",severance great introduce cod way non intimidate feel completely natural within couple week instead dread class find excite attend everyday able progress faster course outline due extremely clear supportive teach method already read data file even cover next course take class read book well,5,Positive,44
40087,"There is very little insight in this course. The instructor's slides are very poorly-done, relying on graphs that aren't appropriate for the data being presented and without labeling the axises. There is no engagement in the course forums. The quizzes are trivial to pass.",little insight course instructor slide poorly do rely graph appropriate data present without label axis engagement course forum quiz trivial pas,1,Negative,21
98290,"The course fails to clearly explain how to use so many of the formulas that the professor just glides over in class. The quiz was far harder than it should have been, mainly because the professor failed to properly introduce and teach students to use the formulas.",course fail clearly explain use many formula professor glide class quiz far harder mainly professor fail properly introduce teach student use formula,2,Negative,22
19823,Listening to Tucker Balch talk is a pain. He keeps repeating himself... Not much content in the latter half of the course,listen tucker balch talk pain keep repeat much content latter half course,3,Neutral,12
48464,Great course for beginner. Instructors try to inject much fun elements into the course.,great course beginner instructor try inject much fun element course,5,Positive,10
17215,"I don't know how useful the ambiguous requirements exercise is when we only have one-way feedback. I also think that the ambiguous requirements exercise is the most important of the course, and the exercise missed the mark.I would suggest you structure that exercise as a dialogue, where a PM is working with the customer to elicit requirements, and not give us a big long wish-list of functionality. Structured as a dialogue, you can show that a PM would ask, ""You said that the game would make noise. When is the first time it makes noise? How often would game noises be made? Does it ever stop? What makes it stop? Why even have the game make noise in the first place? Are there different noises made during the course of game play/""So, I can't recommend this particular course, and I'm concerned about what the capstone will look like if you give us an assignment where we're to make sense of functionality delivered as a block of text .",know useful ambiguous requirement exercise one way feedback also think ambiguous requirement exercise important course exercise miss mark would suggest structure exercise dialogue work customer elicit requirement give big long wish list functionality structure dialogue show would ask say game would make noise first time make noise often would game noise make ever stop make stop even game make noise first place different noise make course game play recommend particular course concern capstone look like give assignment make sense functionality deliver block text,1,Negative,83
42229,There are many interesting elements in the course but one of the coaches I can't connect to. I don't buy that coaches pitch as genuine.,many interest element course one coach connect buy coach pitch genuine,3,Neutral,11
97465,"Strategic implementation, something that people generally forget about after creating their ""marvellous"" strategies and then watch them fail. This course teaches us how not to make that mistake.The course was nicely organised, though I believe the rubric for the last peer review assignment could do with a bit of tweaking. Rating on a 1-5 scale for about 10 questions clearly showed central tendency problems, as well as lots of subjectivity in the reviews. I hope it can be improved in the future!",strategic implementation something people generally forget create marvellous strategy watch fail course teach make mistake course nicely organise though believe rubric last peer review assignment could bite tweak rat scale question clearly show central tendency problem well lot subjectivity review hope improve future,3,Neutral,43
14266,Basic introduction to the specialization. It was way too simple for me since I already have knowledge in machine learning.,basic introduction specialization way simple since already knowledge machine learn,3,Neutral,10
99613,"Decent introduction course however examples are very simple as well as the models that are constructed. I understand being an intro course the content needs to ease people into the subjects however, more realistic and real-life examples are necessary to take the material from this course and apply it.",decent introduction course however example simple well model construct understand intro course content need ease people subject however realistic real life example necessary take material course apply,3,Neutral,27
84869,Good to build python basic data the concept clear,good build python basic data concept clear,3,Neutral,7
66188,"Interesting course material, but there were way too many mistakes in the exercise files. I felt we reached a low point when the only way to pass the assignments was to figure out what the instructor did wrong in the assignments, recreate those problems in my files, and then answer the questions ""correctly"" with the incorrect data. Really bad.",interest course material way many mistake exercise file felt reach low point way pas assignment figure instructor wrong assignment recreate problem file answer question correctly incorrect data really bad,2,Negative,29
95146,"I enjoyed and found all of the lectures helpful, but lack of feedback after submitting assignments was a real problem, especially for the last assignment. A simple response of ""this was answered incorrectly, points not awarded"" isn't very constructive and was often frustrating. Bugs in being able to submit the assignment were also frustrating. I spent a good amount of time trying to fix my code, thinking it was incorrect, when in actuality the online submission was just not working.",enjoy find lecture helpful lack feedback submit assignment real problem especially last assignment simple response answer incorrectly point award constructive often frustrate bug able submit assignment also frustrate spend good amount time try fix code think incorrect actuality online submission work,3,Neutral,41
94805,Lecture presentation is very very robotic. It's hard to follow the lecture without proper diagrams or examples.,lecture presentation robotic hard follow lecture without proper diagram example,1,Negative,10
51617,"The teacher is very nice.I rated it with 3 stars only because this course does not contain any information about chinese hieroglyphs. In my opinion it is the main part of the language, and should be included.",teacher nice rat star course contain information chinese hieroglyph opinion main part language include,3,Neutral,14
36994,This course is just Awesome and the way it teaches you is priceless. Must have course .,course awesome way teach priceless must course,5,Positive,7
33487,It's a good start but needs more examples within the course and more projects to work on,good start need example within course project work,3,Neutral,8
100538,"I did like the course, it was informative. However, there didn't seem to be enough interaction with the professors themselves, and the grading by peers didn't make me feel like I really deserved the grade I got. The quizzes were also really easy, which again, made me feel like I didn't deserve the grade. It would be great if we could have at least one short paper graded by the professors themselves with a limit of words so it wouldn't take up too much of their time.",like course informative however seem enough interaction professor grade peer make feel like really deserve grade get quiz also really easy make feel like deserve grade would great could least one short paper grade professor limit word take much time,3,Neutral,40
2328,Knowledgeable professor. Distracting background. I prefer direct eye contact rather than having the professor sometimes filmed not looking directly at the camera. But the course gave excellent information and I enjoyed it.,knowledgeable professor distract background prefer direct eye contact rather professor sometimes film look directly camera course give excellent information enjoy,3,Neutral,20
100421,"It's look very very basics, i thought to get something more informative..",look basic think get something informative,3,Neutral,6
88585,"For me, this course was very much above average. I am overly empathetic and I'm hoping that I've learned to assess a difficult situation without becoming emotionally involved.",course much average overly empathetic hop learn assess difficult situation without become emotionally involve,5,Positive,14
35036,This course helped me fill in important gaps for my guitar playing,course help fill important gap guitar play,5,Positive,7
68261,The Professors and the lectures were excellent. Homeworks are way to easy. Would like to use open source tools like pandas and sci-kit learn instead of proprietary tools like graphlab.,professor lecture excellent homework way easy would like use open source tool like panda sci kit learn instead proprietary tool like graphlab,3,Neutral,22
12901,I wish that the videos were longer.,wish video longer,3,Neutral,3
58900,Challenging but super useful and interesting. Andrew Ng is a great instructor too.,challenge super useful interest andrew great instructor,5,Positive,7
34420,Level of difficulty low,level difficulty low,3,Neutral,3
60484,"Too abstract, too expensive.",abstract expensive,3,Neutral,2
1084,"Excellent overview and introduction to Greek history. I am travelling to Greece later this year and wanted to get a better understanding of Greek history to appreciate the art, literature, architecture and sites which I will be visiting. This course was both educational and entertaining. I highly recommend and look forward to building upon the knowledge acquired in the course. Thank you!",excellent overview introduction greek history travel greece later year want get better understand greek history appreciate art literature architecture sit visit course educational entertain highly recommend look forward build upon knowledge acquire course thank,5,Positive,34
304,Lot of considerably complex and dry (accounting and statistics!) subject matter covered at a high level without much discussion! Quiz questions are unnecessarily complex - which (IMHO) will discourage / turn off those who are new to this subject matter in completing this course. The last week is pretty interesting though!I am taking the full business analytic course - and find that the quality and complexity of content is all over the place!! Some are way too simple and some are highly complex.,lot considerably complex dry account statistic subject matter cover high level without much discussion quiz question unnecessarily complex imho discourage turn new subject matter complete course last week pretty interest though take full business analytic course find quality complexity content place way simple highly complex,2,Negative,45
75399,Smooth starting pack for begginers.,smooth start pack begginers,5,Positive,4
53087,"Excellent course, it really helps me to understand how we build our perceptions, then, in my opinion, how we build the reality. I would really appreciate that Mr. Luc continues to part II, and III, and even other topics.",excellent course really help understand build perception opinion build reality would really appreciate luc continue part iii even topic,5,Positive,19
